id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
402,0.00034,0.00018,0.000125,0.000175,False,0,5e-05,10
403,0.00034,0.000185,0.00012,0.000175,False,0,5.5e-05,11
404,0.00034,0.00019,0.000115,0.00018,False,0,6.5e-05,13
405,0.00034,0.000195,0.000115,0.00018,False,0,6.5e-05,13
406,0.00034,0.0002,0.00011,0.000185,False,0,7.5e-05,15
407,0.00034,0.000205,0.000105,0.00019,False,0,8.5e-05,17
408,0.00034,0.00021,0.000105,0.00019,False,0,8.5e-05,17
409,0.00034,0.000215,0.0001,0.000195,False,0,9.5e-05,19
410,0.00034,0.00022,0.0001,0.000195,False,0,9.5e-05,19
411,0.00034,0.000225,0.0001,0.0002,False,0,0.0001,20
412,0.00034,0.00023,9.5e-05,0.0002,False,0,0.000105,21
413,0.00034,0.000235,9.5e-05,0.0002,False,0,0.000105,21
414,0.00034,0.00024,9.5e-05,0.0002,False,0,0.000105,21
415,0.00034,0.000245,9.5e-05,0.000205,False,0,0.00011,22
416,0.00034,0.00025,0.0001,0.000205,False,0,0.000105,21
417,0.00034,0.000255,0.00011,0.000205,True,1,9.5e-05,18
418,0.00034,0.00026,0.000175,0.000205,False,0,3e-05,6
419,0.00034,0.000265,0.000185,0.0002,False,0,1.5e-05,3
420,0.000345,0.00017,0.00014,0.00016,False,0,2e-05,4
421,0.000345,0.000175,0.00013,0.00017,False,0,4e-05,8
422,0.000345,0.00018,0.000125,0.000175,False,0,5e-05,10
423,0.000345,0.000185,0.00012,0.000175,False,0,5.5e-05,11
424,0.000345,0.00019,0.000115,0.00018,False,0,6.5e-05,13
425,0.000345,0.000195,0.000115,0.00018,False,0,6.5e-05,13
426,0.000345,0.0002,0.00011,0.000185,False,0,7.5e-05,15
427,0.000345,0.000205,0.000105,0.00019,False,0,8.5e-05,17
428,0.000345,0.00021,0.000105,0.00019,False,0,8.5e-05,17
429,0.000345,0.000215,0.0001,0.000195,False,0,9.5e-05,19
430,0.000345,0.00022,0.0001,0.000195,False,0,9.5e-05,19
431,0.000345,0.000225,0.0001,0.0002,False,0,0.0001,20
432,0.000345,0.00023,9.5e-05,0.0002,False,0,0.000105,21
433,0.000345,0.000235,9.5e-05,0.0002,False,0,0.000105,21
434,0.000345,0.00024,9.5e-05,0.000205,False,0,0.00011,22
435,0.000345,0.000245,0.0001,0.000205,False,0,0.000105,21
436,0.000345,0.00025,0.0001,0.000205,False,0,0.000105,21
437,0.000345,0.000255,0.000115,0.000205,False,0,9e-05,18
438,0.000345,0.00026,0.000185,0.000205,False,0,2e-05,4
439,0.000345,0.000265,0.000185,0.00019,False,0,5e-06,1
440,0.00035,0.00017,0.00014,0.00016,False,0,2e-05,4
441,0.00035,0.000175,0.00013,0.00017,False,0,4e-05,8
442,0.00035,0.00018,0.000125,0.000175,False,0,5e-05,10
443,0.00035,0.000185,0.00012,0.000175,False,0,5.5e-05,11
444,0.00035,0.00019,0.000115,0.00018,False,0,6.5e-05,13
445,0.00035,0.000195,0.000115,0.00018,False,0,6.5e-05,13
446,0.00035,0.0002,0.00011,0.000185,False,0,7.5e-05,15
447,0.00035,0.000205,0.000105,0.00019,False,0,8.5e-05,17
448,0.00035,0.00021,0.000105,0.000195,False,0,9e-05,18
449,0.00035,0.000215,0.0001,0.000195,False,0,9.5e-05,19
450,0.00035,0.00022,0.0001,0.000195,False,0,9.5e-05,19
451,0.00035,0.000225,0.0001,0.000195,False,0,9.5e-05,19
452,0.00035,0.00023,0.0001,0.0002,False,0,0.0001,20
453,0.00035,0.000235,0.0001,0.0002,False,0,0.0001,20
454,0.00035,0.00024,0.0001,0.000205,False,0,0.000105,21
455,0.00035,0.000245,0.0001,0.000205,False,0,0.000105,21
456,0.00035,0.00025,0.0001,0.000205,False,0,0.000105,21
457,0.00035,0.000255,0.00012,0.000205,False,0,8.5e-05,17
458,0.00035,0.00026,0.000135,0.000205,True,5,7e-05,9
459,0.00035,0.000265,0.00019,0.000195,False,0,5e-06,1
460,0.000355,0.00017,0.000145,0.000155,False,0,1e-05,2
461,0.000355,0.000175,0.00013,0.00017,False,0,4e-05,8
462,0.000355,0.00018,0.000125,0.000175,False,0,5e-05,10
463,0.000355,0.000185,0.00012,0.000175,False,0,5.5e-05,11
464,0.000355,0.00019,0.000115,0.00018,False,0,6.5e-05,13
465,0.000355,0.000195,0.000115,0.00018,False,0,6.5e-05,13
466,0.000355,0.0002,0.00011,0.000185,False,0,7.5e-05,15
467,0.000355,0.000205,0.000105,0.00019,False,0,8.5e-05,17
468,0.000355,0.00021,0.000105,0.000195,False,0,9e-05,18
469,0.000355,0.000215,0.0001,0.000195,False,0,9.5e-05,19
470,0.000355,0.00022,0.0001,0.000195,False,0,9.5e-05,19
471,0.000355,0.000225,0.0001,0.000195,False,0,9.5e-05,19
472,0.000355,0.00023,0.0001,0.0002,False,0,0.0001,20
473,0.000355,0.000235,0.0001,0.0002,False,0,0.0001,20
474,0.000355,0.00024,0.0001,0.000205,False,0,0.000105,21
475,0.000355,0.000245,0.0001,0.000205,False,0,0.000105,21
476,0.000355,0.00025,0.000105,0.000205,False,0,0.0001,20
477,0.000355,0.000255,0.00012,0.000205,False,0,8.5e-05,17
478,0.000355,0.00026,0.000135,0.000205,True,4,7e-05,10
479,0.000355,0.000265,0.00019,0.000195,False,0,5e-06,1
480,0.00036,0.00017,0.000145,0.000155,False,0,1e-05,2
481,0.00036,0.000175,0.00013,0.000165,False,0,3.5e-05,7
482,0.00036,0.00018,0.000125,0.000175,False,0,5e-05,10
483,0.00036,0.000185,0.00012,0.000175,False,0,5.5e-05,11
484,0.00036,0.00019,0.000115,0.00018,False,0,6.5e-05,13
485,0.00036,0.000195,0.000115,0.00018,False,0,6.5e-05,13
486,0.00036,0.0002,0.00011,0.000185,False,0,7.5e-05,15
487,0.00036,0.000205,0.000105,0.00019,False,0,8.5e-05,17
488,0.00036,0.00021,0.000105,0.000195,False,0,9e-05,18
489,0.00036,0.000215,0.0001,0.000195,False,0,9.5e-05,19
490,0.00036,0.00022,0.0001,0.000195,False,0,9.5e-05,19
491,0.00036,0.000225,0.0001,0.0002,False,0,0.0001,20
492,0.00036,0.00023,0.0001,0.0002,False,0,0.0001,20
493,0.00036,0.000235,0.0001,0.0002,False,0,0.0001,20
494,0.00036,0.00024,0.0001,0.000205,False,0,0.000105,21
495,0.00036,0.000245,0.0001,0.000205,False,0,0.000105,21
496,0.00036,0.00025,0.0001,0.000205,False,0,0.000105,21
497,0.00036,0.000255,0.00013,0.000205,False,0,7.5e-05,15
498,0.00036,0.00026,0.000135,0.0002,True,3,6.5e-05,10
499,0.00036,0.000265,0.00014,0.000195,True,8,5.5e-05,3
500,0.00036,0.00027,0.00014,0.000145,False,0,5e-06,1
501,0.000365,0.00017,0.00015,0.000155,False,0,5e-06,1
502,0.000365,0.000175,0.00013,0.000165,False,0,3.5e-05,7
503,0.000365,0.00018,0.000125,0.000175,False,0,5e-05,10
504,0.000365,0.000185,0.00012,0.000175,False,0,5.5e-05,11
505,0.000365,0.00019,0.000115,0.00018,False,0,6.5e-05,13
506,0.000365,0.000195,0.000115,0.00018,False,0,6.5e-05,13
507,0.000365,0.0002,0.00011,0.000185,False,0,7.5e-05,15
508,0.000365,0.000205,0.000105,0.00019,False,0,8.5e-05,17
509,0.000365,0.00021,0.000105,0.000195,False,0,9e-05,18
510,0.000365,0.000215,0.0001,0.000195,False,0,9.5e-05,19
511,0.000365,0.00022,0.0001,0.000195,False,0,9.5e-05,19
512,0.000365,0.000225,9.5e-05,0.0002,False,0,0.000105,21
513,0.000365,0.00023,9.5e-05,0.0002,False,0,0.000105,21
514,0.000365,0.000235,9.5e-05,0.0002,False,0,0.000105,21
515,0.000365,0.00024,9.5e-05,0.0002,False,0,0.000105,21
516,0.000365,0.000245,0.0001,0.000205,False,0,0.000105,21
517,0.000365,0.00025,0.0001,0.000205,False,0,0.000105,21
518,0.000365,0.000255,0.00013,0.000205,False,0,7.5e-05,15
519,0.000365,0.00026,0.000145,0.0002,True,1,5.5e-05,10
520,0.000365,0.000265,0.00014,0.000195,True,8,5.5e-05,3
521,0.000365,0.00027,0.00014,0.000145,False,0,5e-06,1
522,0.00037,0.00017,0.00015,0.000155,False,0,5e-06,1
523,0.00037,0.000175,0.00013,0.000165,False,0,3.5e-05,7
524,0.00037,0.00018,0.000125,0.000175,False,0,5e-05,10
525,0.00037,0.000185,0.00012,0.000175,False,0,5.5e-05,11
526,0.00037,0.00019,0.00012,0.00018,False,0,6e-05,12
527,0.00037,0.000195,0.000115,0.000185,False,0,7e-05,14
528,0.00037,0.0002,0.00011,0.00019,False,0,8e-05,16
529,0.00037,0.000205,0.000105,0.00019,False,0,8.5e-05,17
530,0.00037,0.00021,0.000105,0.000195,False,0,9e-05,18
531,0.00037,0.000215,0.0001,0.000195,False,0,9.5e-05,19
532,0.00037,0.00022,9.5e-05,0.000195,False,0,0.0001,20
533,0.00037,0.000225,9.5e-05,0.0002,False,0,0.000105,21
534,0.00037,0.00023,9.5e-05,0.0002,False,0,0.000105,21
535,0.00037,0.000235,9.5e-05,0.0002,False,0,0.000105,21
536,0.00037,0.00024,9.5e-05,0.0002,False,0,0.000105,21
537,0.00037,0.000245,0.0001,0.000205,False,0,0.000105,21
538,0.00037,0.00025,0.0001,0.000205,False,0,0.000105,21
539,0.00037,0.000255,0.000115,0.0002,False,0,8.5e-05,17
540,0.00037,0.00026,0.000145,0.000195,False,0,5e-05,10
541,0.00037,0.000265,0.00018,0.000195,False,0,1.5e-05,3
542,0.000375,0.000175,0.00013,0.000165,False,0,3.5e-05,7
543,0.000375,0.00018,0.000125,0.000175,False,0,5e-05,10
544,0.000375,0.000185,0.00012,0.000175,False,0,5.5e-05,11
545,0.000375,0.00019,0.00012,0.00018,False,0,6e-05,12
546,0.000375,0.000195,0.000115,0.000185,False,0,7e-05,14
547,0.000375,0.0002,0.00011,0.00019,False,0,8e-05,16
548,0.000375,0.000205,0.00011,0.00019,False,0,8e-05,16
549,0.000375,0.00021,0.000105,0.000195,False,0,9e-05,18
550,0.000375,0.000215,0.0001,0.000195,False,0,9.5e-05,19
551,0.000375,0.00022,9.5e-05,0.000195,False,0,0.0001,20
552,0.000375,0.000225,9.5e-05,0.0002,False,0,0.000105,21
553,0.000375,0.00023,9.5e-05,0.0002,False,0,0.000105,21
554,0.000375,0.000235,9.5e-05,0.0002,False,0,0.000105,21
555,0.000375,0.00024,9.5e-05,0.0002,False,0,0.000105,21
556,0.000375,0.000245,9.5e-05,0.0002,False,0,0.000105,21
557,0.000375,0.00025,9.5e-05,0.000205,False,0,0.00011,22
558,0.000375,0.000255,0.0001,0.000205,False,0,0.000105,21
559,0.000375,0.00026,0.000135,0.000195,True,3,6e-05,9
560,0.000375,0.000265,0.000175,0.000195,False,0,2e-05,4
561,0.00038,0.000175,0.00013,0.000165,False,0,3.5e-05,7
562,0.00038,0.00018,0.000125,0.000175,False,0,5e-05,10
563,0.00038,0.000185,0.00012,0.000175,False,0,5.5e-05,11
564,0.00038,0.00019,0.00012,0.00018,False,0,6e-05,12
565,0.00038,0.000195,0.000115,0.00018,False,0,6.5e-05,13
566,0.00038,0.0002,0.000115,0.000185,False,0,7e-05,14
567,0.00038,0.000205,0.00011,0.00019,False,0,8e-05,16
568,0.00038,0.00021,0.000105,0.000195,False,0,9e-05,18
569,0.00038,0.000215,0.0001,0.000195,False,0,9.5e-05,19
570,0.00038,0.00022,9.5e-05,0.000195,False,0,0.0001,20
571,0.00038,0.000225,9.5e-05,0.0002,False,0,0.000105,21
572,0.00038,0.00023,9.5e-05,0.0002,False,0,0.000105,21
573,0.00038,0.000235,9.5e-05,0.0002,False,0,0.000105,21
574,0.00038,0.00024,9.5e-05,0.0002,False,0,0.000105,21
575,0.00038,0.000245,9.5e-05,0.0002,False,0,0.000105,21
576,0.00038,0.00025,9.5e-05,0.000205,False,0,0.00011,22
577,0.00038,0.000255,0.0001,0.000205,False,0,0.000105,21
578,0.00038,0.00026,0.000135,0.000195,False,0,6e-05,12
579,0.00038,0.000265,0.000165,0.000195,False,0,3e-05,6
580,0.000385,0.000175,0.000135,0.000165,False,0,3e-05,6
581,0.000385,0.00018,0.000125,0.000175,False,0,5e-05,10
582,0.000385,0.000185,0.00012,0.000175,False,0,5.5e-05,11
583,0.000385,0.00019,0.00012,0.00018,False,0,6e-05,12
584,0.000385,0.000195,0.000115,0.00018,False,0,6.5e-05,13
585,0.000385,0.0002,0.000115,0.000185,False,0,7e-05,14
586,0.000385,0.000205,0.00011,0.00019,False,0,8e-05,16
587,0.000385,0.00021,0.000105,0.00019,False,0,8.5e-05,17
588,0.000385,0.000215,0.0001,0.000195,False,0,9.5e-05,19
589,0.000385,0.00022,9.5e-05,0.000195,False,0,0.0001,20
590,0.000385,0.000225,9.5e-05,0.0002,False,0,0.000105,21
591,0.000385,0.00023,9.5e-05,0.0002,False,0,0.000105,21
592,0.000385,0.000235,9.5e-05,0.0002,False,0,0.000105,21
593,0.000385,0.00024,9.5e-05,0.0002,False,0,0.000105,21
594,0.000385,0.000245,9.5e-05,0.0002,False,0,0.000105,21
595,0.000385,0.00025,9.5e-05,0.000205,False,0,0.00011,22
596,0.000385,0.000255,9.5e-05,0.000205,False,0,0.00011,22
597,0.000385,0.00026,0.00014,0.000205,False,0,6.5e-05,13
598,0.000385,0.000265,0.00015,0.000195,True,1,4.5e-05,8
599,0.000385,0.00027,0.000185,0.00019,False,0,5e-06,1
600,0.00039,0.000175,0.000135,0.000165,False,0,3e-05,6
601,0.00039,0.00018,0.000125,0.000175,False,0,5e-05,10
602,0.00039,0.000185,0.00012,0.000175,False,0,5.5e-05,11
603,0.00039,0.00019,0.00012,0.00018,False,0,6e-05,12
604,0.00039,0.000195,0.000115,0.00018,False,0,6.5e-05,13
605,0.00039,0.0002,0.00011,0.000185,False,0,7.5e-05,15
606,0.00039,0.000205,0.00011,0.00019,False,0,8e-05,16
607,0.00039,0.00021,0.000105,0.000195,False,0,9e-05,18
608,0.00039,0.000215,0.000105,0.000195,False,0,9e-05,18
609,0.00039,0.00022,0.0001,0.000195,False,0,9.5e-05,19
610,0.00039,0.000225,0.0001,0.000195,False,0,9.5e-05,19
611,0.00039,0.00023,9.5e-05,0.0002,False,0,0.000105,21
612,0.00039,0.000235,9.5e-05,0.0002,False,0,0.000105,21
613,0.00039,0.00024,9.5e-05,0.0002,False,0,0.000105,21
614,0.00039,0.000245,9.5e-05,0.0002,False,0,0.000105,21
615,0.00039,0.00025,9.5e-05,0.000205,False,0,0.00011,22
616,0.00039,0.000255,9.5e-05,0.000205,True,3,0.00011,19
617,0.00039,0.00026,0.00014,0.000205,False,0,6.5e-05,13
618,0.00039,0.000265,0.00015,0.000195,True,1,4.5e-05,8
619,0.00039,0.00027,0.000185,0.00019,False,0,5e-06,1
620,0.000395,0.000175,0.000135,0.000165,False,0,3e-05,6
621,0.000395,0.00018,0.000125,0.00017,False,0,4.5e-05,9
622,0.000395,0.000185,0.00012,0.000175,False,0,5.5e-05,11
623,0.000395,0.00019,0.00012,0.00018,False,0,6e-05,12
624,0.000395,0.000195,0.000115,0.00018,False,0,6.5e-05,13
625,0.000395,0.0002,0.00011,0.000185,False,0,7.5e-05,15
626,0.000395,0.000205,0.00011,0.00019,False,0,8e-05,16
627,0.000395,0.00021,0.000105,0.000195,False,0,9e-05,18
628,0.000395,0.000215,0.000105,0.000195,False,0,9e-05,18
629,0.000395,0.00022,0.0001,0.000195,False,0,9.5e-05,19
630,0.000395,0.000225,0.0001,0.000195,False,0,9.5e-05,19
631,0.000395,0.00023,9.5e-05,0.0002,False,0,0.000105,21
632,0.000395,0.000235,9.5e-05,0.0002,False,0,0.000105,21
633,0.000395,0.00024,9.5e-05,0.0002,False,0,0.000105,21
634,0.000395,0.000245,9.5e-05,0.000205,False,0,0.00011,22
635,0.000395,0.00025,9.5e-05,0.000205,False,0,0.00011,22
636,0.000395,0.000255,9.5e-05,0.000205,True,2,0.00011,20
637,0.000395,0.00026,0.00014,0.000205,False,0,6.5e-05,13
638,0.000395,0.000265,0.00015,0.000195,True,2,4.5e-05,7
639,0.0004,0.000175,0.000135,0.000165,False,0,3e-05,6
640,0.0004,0.00018,0.000125,0.00017,False,0,4.5e-05,9
641,0.0004,0.000185,0.00012,0.000175,False,0,5.5e-05,11
642,0.0004,0.00019,0.00012,0.00018,False,0,6e-05,12
643,0.0004,0.000195,0.000115,0.00018,False,0,6.5e-05,13
644,0.0004,0.0002,0.00011,0.000185,False,0,7.5e-05,15
645,0.0004,0.000205,0.000105,0.00019,False,0,8.5e-05,17
646,0.0004,0.00021,0.000105,0.00019,False,0,8.5e-05,17
647,0.0004,0.000215,0.000105,0.000195,False,0,9e-05,18
648,0.0004,0.00022,0.0001,0.000195,False,0,9.5e-05,19
649,0.0004,0.000225,0.0001,0.000195,False,0,9.5e-05,19
650,0.0004,0.00023,9.5e-05,0.0002,False,0,0.000105,21
651,0.0004,0.000235,9.5e-05,0.0002,False,0,0.000105,21
652,0.0004,0.00024,9.5e-05,0.0002,False,0,0.000105,21
653,0.0004,0.000245,9.5e-05,0.000205,False,0,0.00011,22
654,0.0004,0.00025,9.5e-05,0.000205,False,0,0.00011,22
655,0.0004,0.000255,9.5e-05,0.000205,True,3,0.00011,19
656,0.0004,0.00026,0.000145,0.000205,False,0,6e-05,12
657,0.0004,0.000265,0.00016,0.00019,False,0,3e-05,6
658,0.000405,0.000175,0.000135,0.000165,False,0,3e-05,6
659,0.000405,0.00018,0.000125,0.00017,False,0,4.5e-05,9
660,0.000405,0.000185,0.00012,0.000175,False,0,5.5e-05,11
661,0.000405,0.00019,0.00012,0.00018,False,0,6e-05,12
662,0.000405,0.000195,0.000115,0.00018,False,0,6.5e-05,13
663,0.000405,0.0002,0.00011,0.000185,False,0,7.5e-05,15
664,0.000405,0.000205,0.000105,0.00019,False,0,8.5e-05,17
665,0.000405,0.00021,0.000105,0.00019,False,0,8.5e-05,17
666,0.000405,0.000215,0.000105,0.000195,False,0,9e-05,18
667,0.000405,0.00022,0.0001,0.000195,False,0,9.5e-05,19
668,0.000405,0.000225,0.0001,0.000195,False,0,9.5e-05,19
669,0.000405,0.00023,0.0001,0.0002,False,0,0.0001,20
670,0.000405,0.000235,0.0001,0.0002,False,0,0.0001,20
671,0.000405,0.00024,9.5e-05,0.0002,False,0,0.000105,21
672,0.000405,0.000245,9.5e-05,0.000205,False,0,0.00011,22
673,0.000405,0.00025,9.5e-05,0.000205,False,0,0.00011,22
674,0.000405,0.000255,9.5e-05,0.000205,True,1,0.00011,21
675,0.000405,0.00026,0.000135,0.000205,False,0,7e-05,14
676,0.000405,0.000265,0.00014,0.000195,False,0,5.5e-05,11
677,0.000405,0.00027,0.00017,0.00018,False,0,1e-05,2
678,0.00041,0.000175,0.000135,0.000165,False,0,3e-05,6
679,0.00041,0.00018,0.000125,0.00017,False,0,4.5e-05,9
680,0.00041,0.000185,0.00012,0.000175,False,0,5.5e-05,11
681,0.00041,0.00019,0.00012,0.00018,False,0,6e-05,12
682,0.00041,0.000195,0.000115,0.00018,False,0,6.5e-05,13
683,0.00041,0.0002,0.00011,0.000185,False,0,7.5e-05,15
684,0.00041,0.000205,0.000105,0.00019,False,0,8.5e-05,17
685,0.00041,0.00021,0.000105,0.000195,False,0,9e-05,18
686,0.00041,0.000215,0.000105,0.000195,False,0,9e-05,18
687,0.00041,0.00022,0.0001,0.000195,False,0,9.5e-05,19
688,0.00041,0.000225,0.0001,0.000195,False,0,9.5e-05,19
689,0.00041,0.00023,0.0001,0.0002,False,0,0.0001,20
690,0.00041,0.000235,0.0001,0.0002,False,0,0.0001,20
691,0.00041,0.00024,0.0001,0.0002,False,0,0.0001,20
692,0.00041,0.000245,9.5e-05,0.000205,False,0,0.00011,22
693,0.00041,0.00025,9.5e-05,0.000205,False,0,0.00011,22
694,0.00041,0.000255,9.5e-05,0.000205,False,0,0.00011,22
695,0.00041,0.00026,0.000105,0.000205,True,4,0.0001,16
696,0.00041,0.000265,0.00014,0.0002,False,0,6e-05,12
697,0.00041,0.00027,0.00017,0.00018,False,0,1e-05,2
698,0.000415,0.000175,0.000135,0.000165,False,0,3e-05,6
699,0.000415,0.00018,0.000125,0.00017,False,0,4.5e-05,9
700,0.000415,0.000185,0.00012,0.000175,False,0,5.5e-05,11
701,0.000415,0.00019,0.00012,0.00018,False,0,6e-05,12
702,0.000415,0.000195,0.000115,0.00018,False,0,6.5e-05,13
703,0.000415,0.0002,0.00011,0.000185,False,0,7.5e-05,15
704,0.000415,0.000205,0.000105,0.00019,False,0,8.5e-05,17
705,0.000415,0.00021,0.000105,0.000195,False,0,9e-05,18
706,0.000415,0.000215,0.000105,0.000195,False,0,9e-05,18
707,0.000415,0.00022,0.0001,0.000195,False,0,9.5e-05,19
708,0.000415,0.000225,0.0001,0.000195,False,0,9.5e-05,19
709,0.000415,0.00023,0.0001,0.0002,False,0,0.0001,20
710,0.000415,0.000235,0.0001,0.0002,False,0,0.0001,20
711,0.000415,0.00024,9.5e-05,0.000205,False,0,0.00011,22
712,0.000415,0.000245,9.5e-05,0.000205,False,0,0.00011,22
713,0.000415,0.00025,9.5e-05,0.000205,False,0,0.00011,22
714,0.000415,0.000255,9.5e-05,0.00021,False,0,0.000115,23
715,0.000415,0.00026,0.000105,0.00021,True,3,0.000105,18
716,0.000415,0.000265,0.00014,0.000205,False,0,6.5e-05,13
717,0.00042,0.000175,0.000135,0.000165,False,0,3e-05,6
718,0.00042,0.00018,0.000125,0.00017,False,0,4.5e-05,9
719,0.00042,0.000185,0.00012,0.000175,False,0,5.5e-05,11
720,0.00042,0.00019,0.00012,0.00018,False,0,6e-05,12
721,0.00042,0.000195,0.000115,0.00018,False,0,6.5e-05,13
722,0.00042,0.0002,0.00011,0.000185,False,0,7.5e-05,15
723,0.00042,0.000205,0.000105,0.00019,False,0,8.5e-05,17
724,0.00042,0.00021,0.000105,0.000195,False,0,9e-05,18
725,0.00042,0.000215,0.000105,0.000195,False,0,9e-05,18
726,0.00042,0.00022,0.000105,0.000195,False,0,9e-05,18
727,0.00042,0.000225,0.0001,0.000195,False,0,9.5e-05,19
728,0.00042,0.00023,0.0001,0.0002,False,0,0.0001,20
729,0.00042,0.000235,0.0001,0.0002,False,0,0.0001,20
730,0.00042,0.00024,9.5e-05,0.000205,False,0,0.00011,22
731,0.00042,0.000245,9.5e-05,0.000205,False,0,0.00011,22
732,0.00042,0.00025,9.5e-05,0.000205,False,0,0.00011,22
733,0.00042,0.000255,9.5e-05,0.00021,False,0,0.000115,23
734,0.00042,0.00026,9.5e-05,0.00021,True,2,0.000115,21
735,0.00042,0.000265,0.000135,0.000205,False,0,7e-05,14
736,0.00042,0.00027,0.000145,0.00015,False,0,5e-06,1
737,0.000425,0.000175,0.000135,0.000165,False,0,3e-05,6
738,0.000425,0.00018,0.000125,0.00017,False,0,4.5e-05,9
739,0.000425,0.000185,0.00012,0.000175,False,0,5.5e-05,11
740,0.000425,0.00019,0.00012,0.00018,False,0,6e-05,12
741,0.000425,0.000195,0.000115,0.00018,False,0,6.5e-05,13
742,0.000425,0.0002,0.000115,0.000185,False,0,7e-05,14
743,0.000425,0.000205,0.00011,0.00019,False,0,8e-05,16
744,0.000425,0.00021,0.000105,0.000195,False,0,9e-05,18
745,0.000425,0.000215,0.000105,0.000195,False,0,9e-05,18
746,0.000425,0.00022,0.000105,0.000195,False,0,9e-05,18
747,0.000425,0.000225,0.0001,0.000195,False,0,9.5e-05,19
748,0.000425,0.00023,0.0001,0.0002,False,0,0.0001,20
749,0.000425,0.000235,0.0001,0.0002,False,0,0.0001,20
750,0.000425,0.00024,9.5e-05,0.000205,False,0,0.00011,22
751,0.000425,0.000245,9.5e-05,0.000205,False,0,0.00011,22
752,0.000425,0.00025,9.5e-05,0.000205,False,0,0.00011,22
753,0.000425,0.000255,9.5e-05,0.000205,False,0,0.00011,22
754,0.000425,0.00026,9.5e-05,0.000205,True,2,0.00011,20
755,0.000425,0.000265,0.000135,0.000205,False,0,7e-05,14
756,0.000425,0.00027,0.00014,0.00018,True,4,4e-05,4
757,0.00043,0.000175,0.000135,0.000165,False,0,3e-05,6
758,0.00043,0.00018,0.000125,0.00017,False,0,4.5e-05,9
759,0.00043,0.000185,0.00012,0.000175,False,0,5.5e-05,11
760,0.00043,0.00019,0.00012,0.00018,False,0,6e-05,12
761,0.00043,0.000195,0.000115,0.000185,False,0,7e-05,14
762,0.00043,0.0002,0.00011,0.000185,False,0,7.5e-05,15
763,0.00043,0.000205,0.00011,0.00019,False,0,8e-05,16
764,0.00043,0.00021,0.000105,0.000195,False,0,9e-05,18
765,0.00043,0.000215,0.000105,0.000195,False,0,9e-05,18
766,0.00043,0.00022,0.0001,0.000195,False,0,9.5e-05,19
767,0.00043,0.000225,0.0001,0.0002,False,0,0.0001,20
768,0.00043,0.00023,0.0001,0.0002,False,0,0.0001,20
769,0.00043,0.000235,0.0001,0.0002,False,0,0.0001,20
770,0.00043,0.00024,9.5e-05,0.000205,False,0,0.00011,22
771,0.00043,0.000245,9.5e-05,0.000205,False,0,0.00011,22
772,0.00043,0.00025,9.5e-05,0.000205,False,0,0.00011,22
773,0.00043,0.000255,9.5e-05,0.00021,False,0,0.000115,23
774,0.00043,0.00026,9.5e-05,0.00021,False,0,0.000115,23
775,0.00043,0.000265,0.0001,0.000205,True,5,0.000105,16
776,0.00043,0.00027,0.00014,0.00018,True,4,4e-05,4
777,0.000435,0.000175,0.000135,0.000165,False,0,3e-05,6
778,0.000435,0.00018,0.000125,0.00017,False,0,4.5e-05,9
779,0.000435,0.000185,0.00012,0.000175,False,0,5.5e-05,11
780,0.000435,0.00019,0.00012,0.00018,False,0,6e-05,12
781,0.000435,0.000195,0.000115,0.000185,False,0,7e-05,14
782,0.000435,0.0002,0.00011,0.000185,False,0,7.5e-05,15
783,0.000435,0.000205,0.00011,0.00019,False,0,8e-05,16
784,0.000435,0.00021,0.000105,0.000195,False,0,9e-05,18
785,0.000435,0.000215,0.000105,0.000195,False,0,9e-05,18
786,0.000435,0.00022,0.0001,0.000195,False,0,9.5e-05,19
787,0.000435,0.000225,0.0001,0.0002,False,0,0.0001,20
788,0.000435,0.00023,0.0001,0.0002,False,0,0.0001,20
789,0.000435,0.000235,0.0001,0.0002,False,0,0.0001,20
790,0.000435,0.00024,9.5e-05,0.0002,False,0,0.000105,21
791,0.000435,0.000245,9.5e-05,0.000205,False,0,0.00011,22
792,0.000435,0.00025,9e-05,0.000205,False,0,0.000115,23
793,0.000435,0.000255,9e-05,0.00021,False,0,0.00012,24
794,0.000435,0.00026,9.5e-05,0.00021,False,0,0.000115,23
795,0.000435,0.000265,0.0001,0.0002,True,6,0.0001,14
796,0.000435,0.00027,0.000175,0.00018,False,0,5e-06,1
797,0.00044,0.000175,0.000135,0.000165,False,0,3e-05,6
798,0.00044,0.00018,0.000125,0.00017,False,0,4.5e-05,9
799,0.00044,0.000185,0.00012,0.000175,False,0,5.5e-05,11
800,0.00044,0.00019,0.00012,0.00018,False,0,6e-05,12
801,0.00044,0.000195,0.000115,0.00018,False,0,6.5e-05,13
802,0.00044,0.0002,0.00011,0.00019,False,0,8e-05,16
803,0.00044,0.000205,0.00011,0.00019,False,0,8e-05,16
804,0.00044,0.00021,0.000105,0.000195,False,0,9e-05,18
805,0.00044,0.000215,0.000105,0.000195,False,0,9e-05,18
806,0.00044,0.00022,0.0001,0.0002,False,0,0.0001,20
807,0.00044,0.000225,0.0001,0.0002,False,0,0.0001,20
808,0.00044,0.00023,0.0001,0.0002,False,0,0.0001,20
809,0.00044,0.000235,0.0001,0.0002,False,0,0.0001,20
