Points_0,Points_1,Points_2
8.5e-05,0.00045,8.5e-05
9e-05,0.00045,8.5e-05
9.5e-05,0.00045,8.5e-05
0.0001,0.00045,8.5e-05
0.000105,0.00045,8.5e-05
0.00011,0.00045,8.5e-05
0.000115,0.00045,8.5e-05
8.5e-05,0.000455,8.5e-05
9e-05,0.000455,8.5e-05
9.5e-05,0.000455,8.5e-05
0.0001,0.000455,8.5e-05
0.000105,0.000455,8.5e-05
0.00011,0.000455,8.5e-05
0.000115,0.000455,8.5e-05
8.5e-05,0.00046,8.5e-05
9e-05,0.00046,8.5e-05
9.5e-05,0.00046,8.5e-05
0.0001,0.00046,8.5e-05
0.000105,0.00046,8.5e-05
0.00011,0.00046,8.5e-05
0.000115,0.00046,8.5e-05
8.5e-05,0.000465,8.5e-05
9e-05,0.000465,8.5e-05
9.5e-05,0.000465,8.5e-05
0.0001,0.000465,8.5e-05
0.000105,0.000465,8.5e-05
0.00011,0.000465,8.5e-05
0.000115,0.000465,8.5e-05
0.00012,0.000465,8.5e-05
8.5e-05,0.00047,8.5e-05
9e-05,0.00047,8.5e-05
9.5e-05,0.00047,8.5e-05
0.0001,0.00047,8.5e-05
0.000105,0.00047,8.5e-05
0.00011,0.00047,8.5e-05
0.000115,0.00047,8.5e-05
0.00012,0.00047,8.5e-05
8e-05,0.000475,8.5e-05
8.5e-05,0.000475,8.5e-05
9e-05,0.000475,8.5e-05
9.5e-05,0.000475,8.5e-05
0.0001,0.000475,8.5e-05
0.000105,0.000475,8.5e-05
0.00011,0.000475,8.5e-05
0.000115,0.000475,8.5e-05
0.00012,0.000475,8.5e-05
8e-05,0.00048,8.5e-05
8.5e-05,0.00048,8.5e-05
9e-05,0.00048,8.5e-05
9.5e-05,0.00048,8.5e-05
0.0001,0.00048,8.5e-05
0.000105,0.00048,8.5e-05
0.00011,0.00048,8.5e-05
0.000115,0.00048,8.5e-05
0.00012,0.00048,8.5e-05
8e-05,0.000485,8.5e-05
8.5e-05,0.000485,8.5e-05
9e-05,0.000485,8.5e-05
9.5e-05,0.000485,8.5e-05
0.0001,0.000485,8.5e-05
0.000105,0.000485,8.5e-05
0.00011,0.000485,8.5e-05
0.000115,0.000485,8.5e-05
0.00012,0.000485,8.5e-05
8e-05,0.00049,8.5e-05
8.5e-05,0.00049,8.5e-05
9e-05,0.00049,8.5e-05
9.5e-05,0.00049,8.5e-05
0.0001,0.00049,8.5e-05
0.000105,0.00049,8.5e-05
0.00011,0.00049,8.5e-05
0.000115,0.00049,8.5e-05
0.00012,0.00049,8.5e-05
8e-05,0.000495,8.5e-05
8.5e-05,0.000495,8.5e-05
9e-05,0.000495,8.5e-05
9.5e-05,0.000495,8.5e-05
0.0001,0.000495,8.5e-05
0.000105,0.000495,8.5e-05
0.00011,0.000495,8.5e-05
0.000115,0.000495,8.5e-05
0.00012,0.000495,8.5e-05
8e-05,0.0005,8.5e-05
8.5e-05,0.0005,8.5e-05
9e-05,0.0005,8.5e-05
9.5e-05,0.0005,8.5e-05
0.0001,0.0005,8.5e-05
0.000105,0.0005,8.5e-05
0.00011,0.0005,8.5e-05
0.000115,0.0005,8.5e-05
0.00012,0.0005,8.5e-05
8.5e-05,0.000505,8.5e-05
9e-05,0.000505,8.5e-05
9.5e-05,0.000505,8.5e-05
0.0001,0.000505,8.5e-05
0.000105,0.000505,8.5e-05
0.00011,0.000505,8.5e-05
0.000115,0.000505,8.5e-05
0.00012,0.000505,8.5e-05
8.5e-05,0.00051,8.5e-05
9e-05,0.00051,8.5e-05
9.5e-05,0.00051,8.5e-05
0.0001,0.00051,8.5e-05
0.000105,0.00051,8.5e-05
0.00011,0.00051,8.5e-05
0.000115,0.00051,8.5e-05
0.00012,0.00051,8.5e-05
8.5e-05,0.000515,8.5e-05
9e-05,0.000515,8.5e-05
9.5e-05,0.000515,8.5e-05
0.0001,0.000515,8.5e-05
0.000105,0.000515,8.5e-05
0.00011,0.000515,8.5e-05
0.000115,0.000515,8.5e-05
0.00012,0.000515,8.5e-05
8.5e-05,0.00052,8.5e-05
9e-05,0.00052,8.5e-05
9.5e-05,0.00052,8.5e-05
0.0001,0.00052,8.5e-05
0.000105,0.00052,8.5e-05
0.00011,0.00052,8.5e-05
0.000115,0.00052,8.5e-05
0.00012,0.00052,8.5e-05
8.5e-05,0.000525,8.5e-05
9e-05,0.000525,8.5e-05
9.5e-05,0.000525,8.5e-05
0.0001,0.000525,8.5e-05
0.000105,0.000525,8.5e-05
0.00011,0.000525,8.5e-05
0.000115,0.000525,8.5e-05
0.00012,0.000525,8.5e-05
9e-05,0.00053,8.5e-05
9.5e-05,0.00053,8.5e-05
0.0001,0.00053,8.5e-05
0.000105,0.00053,8.5e-05
0.00011,0.00053,8.5e-05
0.000115,0.00053,8.5e-05
9e-05,0.000535,8.5e-05
9.5e-05,0.000535,8.5e-05
0.0001,0.000535,8.5e-05
0.000105,0.000535,8.5e-05
0.00011,0.000535,8.5e-05
0.000115,0.000535,8.5e-05
9e-05,0.00054,8.5e-05
9.5e-05,0.00054,8.5e-05
0.0001,0.00054,8.5e-05
0.000105,0.00054,8.5e-05
0.00011,0.00054,8.5e-05
0.000115,0.00054,8.5e-05
9e-05,0.000545,8.5e-05
9.5e-05,0.000545,8.5e-05
0.0001,0.000545,8.5e-05
0.000105,0.000545,8.5e-05
0.00011,0.000545,8.5e-05
9.5e-05,0.00055,8.5e-05
0.0001,0.00055,8.5e-05
0.000105,0.00055,8.5e-05
9.5e-05,0.000555,8.5e-05
0.0001,0.000555,8.5e-05
0.000105,0.000555,8.5e-05
9.5e-05,0.00056,8.5e-05
0.0001,0.00056,8.5e-05
0.000105,0.00056,8.5e-05
9e-05,0.000565,8.5e-05
9.5e-05,0.000565,8.5e-05
0.0001,0.000565,8.5e-05
0.000105,0.000565,8.5e-05
0.00011,0.000565,8.5e-05
9e-05,0.00057,8.5e-05
9.5e-05,0.00057,8.5e-05
0.0001,0.00057,8.5e-05
0.000105,0.00057,8.5e-05
0.00011,0.00057,8.5e-05
0.000115,0.00057,8.5e-05
8.5e-05,0.000575,8.5e-05
9e-05,0.000575,8.5e-05
9.5e-05,0.000575,8.5e-05
0.0001,0.000575,8.5e-05
0.000105,0.000575,8.5e-05
0.00011,0.000575,8.5e-05
0.000115,0.000575,8.5e-05
8.5e-05,0.00058,8.5e-05
9e-05,0.00058,8.5e-05
9.5e-05,0.00058,8.5e-05
0.0001,0.00058,8.5e-05
0.000105,0.00058,8.5e-05
0.00011,0.00058,8.5e-05
0.000115,0.00058,8.5e-05
8.5e-05,0.000585,8.5e-05
9e-05,0.000585,8.5e-05
9.5e-05,0.000585,8.5e-05
0.0001,0.000585,8.5e-05
0.000105,0.000585,8.5e-05
0.00011,0.000585,8.5e-05
0.000115,0.000585,8.5e-05
8.5e-05,0.00059,8.5e-05
9e-05,0.00059,8.5e-05
9.5e-05,0.00059,8.5e-05
0.0001,0.00059,8.5e-05
0.000105,0.00059,8.5e-05
0.00011,0.00059,8.5e-05
0.000115,0.00059,8.5e-05
8.5e-05,0.000595,8.5e-05
9e-05,0.000595,8.5e-05
9.5e-05,0.000595,8.5e-05
0.0001,0.000595,8.5e-05
0.000105,0.000595,8.5e-05
0.00011,0.000595,8.5e-05
0.000115,0.000595,8.5e-05
8.5e-05,0.0006,8.5e-05
9e-05,0.0006,8.5e-05
9.5e-05,0.0006,8.5e-05
0.0001,0.0006,8.5e-05
0.000105,0.0006,8.5e-05
0.00011,0.0006,8.5e-05
0.000115,0.0006,8.5e-05
8.5e-05,0.000605,8.5e-05
9e-05,0.000605,8.5e-05
9.5e-05,0.000605,8.5e-05
0.0001,0.000605,8.5e-05
0.000105,0.000605,8.5e-05
0.00011,0.000605,8.5e-05
8.5e-05,0.00061,8.5e-05
9e-05,0.00061,8.5e-05
9.5e-05,0.00061,8.5e-05
0.0001,0.00061,8.5e-05
0.000105,0.00061,8.5e-05
0.00011,0.00061,8.5e-05
9e-05,0.000615,8.5e-05
9.5e-05,0.000615,8.5e-05
0.0001,0.000615,8.5e-05
0.000105,0.000615,8.5e-05
0.00011,0.000615,8.5e-05
9e-05,0.00062,8.5e-05
9.5e-05,0.00062,8.5e-05
0.0001,0.00062,8.5e-05
0.000105,0.00062,8.5e-05
0.00011,0.00062,8.5e-05
9e-05,0.000625,8.5e-05
9.5e-05,0.000625,8.5e-05
0.0001,0.000625,8.5e-05
0.000105,0.000625,8.5e-05
9e-05,0.00063,8.5e-05
9.5e-05,0.00063,8.5e-05
0.0001,0.00063,8.5e-05
0.000105,0.00063,8.5e-05
9e-05,0.000635,8.5e-05
9.5e-05,0.000635,8.5e-05
0.0001,0.000635,8.5e-05
0.000105,0.000635,8.5e-05
0.00011,0.000635,8.5e-05
9e-05,0.00064,8.5e-05
9.5e-05,0.00064,8.5e-05
0.0001,0.00064,8.5e-05
0.000105,0.00064,8.5e-05
0.00011,0.00064,8.5e-05
9e-05,0.000645,8.5e-05
9.5e-05,0.000645,8.5e-05
0.0001,0.000645,8.5e-05
0.000105,0.000645,8.5e-05
0.00011,0.000645,8.5e-05
9e-05,0.00065,8.5e-05
9.5e-05,0.00065,8.5e-05
0.0001,0.00065,8.5e-05
0.000105,0.00065,8.5e-05
0.00011,0.00065,8.5e-05
9e-05,0.000655,8.5e-05
9.5e-05,0.000655,8.5e-05
0.0001,0.000655,8.5e-05
0.000105,0.000655,8.5e-05
0.00011,0.000655,8.5e-05
9e-05,0.00066,8.5e-05
9.5e-05,0.00066,8.5e-05
0.0001,0.00066,8.5e-05
0.000105,0.00066,8.5e-05
0.00011,0.00066,8.5e-05
9e-05,0.000665,8.5e-05
9.5e-05,0.000665,8.5e-05
0.0001,0.000665,8.5e-05
0.000105,0.000665,8.5e-05
0.00011,0.000665,8.5e-05
0.000115,0.000665,8.5e-05
9e-05,0.00067,8.5e-05
9.5e-05,0.00067,8.5e-05
0.0001,0.00067,8.5e-05
0.000105,0.00067,8.5e-05
0.00011,0.00067,8.5e-05
0.000115,0.00067,8.5e-05
9e-05,0.000675,8.5e-05
9.5e-05,0.000675,8.5e-05
0.0001,0.000675,8.5e-05
0.000105,0.000675,8.5e-05
0.00011,0.000675,8.5e-05
0.000115,0.000675,8.5e-05
9e-05,0.00068,8.5e-05
9.5e-05,0.00068,8.5e-05
0.0001,0.00068,8.5e-05
0.000105,0.00068,8.5e-05
0.00011,0.00068,8.5e-05
0.000115,0.00068,8.5e-05
9e-05,0.000685,8.5e-05
9.5e-05,0.000685,8.5e-05
0.0001,0.000685,8.5e-05
0.000105,0.000685,8.5e-05
0.00011,0.000685,8.5e-05
9e-05,0.00069,8.5e-05
9.5e-05,0.00069,8.5e-05
0.0001,0.00069,8.5e-05
0.000105,0.00069,8.5e-05
0.00011,0.00069,8.5e-05
0.0001,2e-05,9e-05
0.000105,2e-05,9e-05
9e-05,2.5e-05,9e-05
9.5e-05,2.5e-05,9e-05
0.0001,2.5e-05,9e-05
0.000105,2.5e-05,9e-05
0.00011,2.5e-05,9e-05
8.5e-05,3e-05,9e-05
9e-05,3e-05,9e-05
9.5e-05,3e-05,9e-05
0.0001,3e-05,9e-05
0.000105,3e-05,9e-05
0.00011,3e-05,9e-05
0.000115,3e-05,9e-05
8.5e-05,3.5e-05,9e-05
9e-05,3.5e-05,9e-05
9.5e-05,3.5e-05,9e-05
0.0001,3.5e-05,9e-05
0.000105,3.5e-05,9e-05
0.00011,3.5e-05,9e-05
0.000115,3.5e-05,9e-05
8.5e-05,4e-05,9e-05
9e-05,4e-05,9e-05
9.5e-05,4e-05,9e-05
0.0001,4e-05,9e-05
0.000105,4e-05,9e-05
0.00011,4e-05,9e-05
0.000115,4e-05,9e-05
8.5e-05,4.5e-05,9e-05
9e-05,4.5e-05,9e-05
9.5e-05,4.5e-05,9e-05
0.0001,4.5e-05,9e-05
0.000105,4.5e-05,9e-05
0.00011,4.5e-05,9e-05
0.000115,4.5e-05,9e-05
8.5e-05,5e-05,9e-05
9e-05,5e-05,9e-05
9.5e-05,5e-05,9e-05
0.0001,5e-05,9e-05
0.000105,5e-05,9e-05
0.00011,5e-05,9e-05
0.000115,5e-05,9e-05
8.5e-05,5.5e-05,9e-05
9e-05,5.5e-05,9e-05
9.5e-05,5.5e-05,9e-05
0.0001,5.5e-05,9e-05
0.000105,5.5e-05,9e-05
0.00011,5.5e-05,9e-05
0.000115,5.5e-05,9e-05
8.5e-05,6e-05,9e-05
9e-05,6e-05,9e-05
9.5e-05,6e-05,9e-05
0.0001,6e-05,9e-05
0.000105,6e-05,9e-05
0.00011,6e-05,9e-05
0.000115,6e-05,9e-05
0.00012,6e-05,9e-05
8.5e-05,6.5e-05,9e-05
9e-05,6.5e-05,9e-05
9.5e-05,6.5e-05,9e-05
0.0001,6.5e-05,9e-05
0.000105,6.5e-05,9e-05
0.00011,6.5e-05,9e-05
0.000115,6.5e-05,9e-05
0.00012,6.5e-05,9e-05
8.5e-05,7e-05,9e-05
9e-05,7e-05,9e-05
9.5e-05,7e-05,9e-05
0.0001,7e-05,9e-05
0.000105,7e-05,9e-05
0.00011,7e-05,9e-05
0.000115,7e-05,9e-05
0.00012,7e-05,9e-05
8e-05,7.5e-05,9e-05
8.5e-05,7.5e-05,9e-05
9e-05,7.5e-05,9e-05
9.5e-05,7.5e-05,9e-05
0.0001,7.5e-05,9e-05
0.000105,7.5e-05,9e-05
0.00011,7.5e-05,9e-05
0.000115,7.5e-05,9e-05
0.00012,7.5e-05,9e-05
8e-05,8e-05,9e-05
8.5e-05,8e-05,9e-05
9e-05,8e-05,9e-05
9.5e-05,8e-05,9e-05
0.0001,8e-05,9e-05
0.000105,8e-05,9e-05
0.00011,8e-05,9e-05
0.000115,8e-05,9e-05
0.00012,8e-05,9e-05
8e-05,8.5e-05,9e-05
8.5e-05,8.5e-05,9e-05
9e-05,8.5e-05,9e-05
9.5e-05,8.5e-05,9e-05
0.0001,8.5e-05,9e-05
0.000105,8.5e-05,9e-05
0.00011,8.5e-05,9e-05
0.000115,8.5e-05,9e-05
0.00012,8.5e-05,9e-05
8e-05,9e-05,9e-05
8.5e-05,9e-05,9e-05
9e-05,9e-05,9e-05
9.5e-05,9e-05,9e-05
0.0001,9e-05,9e-05
0.000105,9e-05,9e-05
0.00011,9e-05,9e-05
0.000115,9e-05,9e-05
0.00012,9e-05,9e-05
8e-05,9.5e-05,9e-05
8.5e-05,9.5e-05,9e-05
9e-05,9.5e-05,9e-05
9.5e-05,9.5e-05,9e-05
0.0001,9.5e-05,9e-05
0.000105,9.5e-05,9e-05
0.00011,9.5e-05,9e-05
0.000115,9.5e-05,9e-05
0.00012,9.5e-05,9e-05
8e-05,0.0001,9e-05
8.5e-05,0.0001,9e-05
9e-05,0.0001,9e-05
9.5e-05,0.0001,9e-05
0.0001,0.0001,9e-05
0.000105,0.0001,9e-05
0.00011,0.0001,9e-05
0.000115,0.0001,9e-05
0.00012,0.0001,9e-05
8e-05,0.000105,9e-05
8.5e-05,0.000105,9e-05
9e-05,0.000105,9e-05
9.5e-05,0.000105,9e-05
0.0001,0.000105,9e-05
0.000105,0.000105,9e-05
0.00011,0.000105,9e-05
0.000115,0.000105,9e-05
0.00012,0.000105,9e-05
8e-05,0.00011,9e-05
8.5e-05,0.00011,9e-05
9e-05,0.00011,9e-05
9.5e-05,0.00011,9e-05
0.0001,0.00011,9e-05
0.000105,0.00011,9e-05
0.00011,0.00011,9e-05
0.000115,0.00011,9e-05
0.00012,0.00011,9e-05
8e-05,0.000115,9e-05
8.5e-05,0.000115,9e-05
9e-05,0.000115,9e-05
9.5e-05,0.000115,9e-05
0.0001,0.000115,9e-05
0.000105,0.000115,9e-05
0.00011,0.000115,9e-05
0.000115,0.000115,9e-05
0.00012,0.000115,9e-05
8e-05,0.00012,9e-05
8.5e-05,0.00012,9e-05
9e-05,0.00012,9e-05
9.5e-05,0.00012,9e-05
0.0001,0.00012,9e-05
0.000105,0.00012,9e-05
0.00011,0.00012,9e-05
0.000115,0.00012,9e-05
0.00012,0.00012,9e-05
8e-05,0.000125,9e-05
8.5e-05,0.000125,9e-05
9e-05,0.000125,9e-05
9.5e-05,0.000125,9e-05
0.0001,0.000125,9e-05
0.000105,0.000125,9e-05
0.00011,0.000125,9e-05
0.000115,0.000125,9e-05
0.00012,0.000125,9e-05
8e-05,0.00013,9e-05
8.5e-05,0.00013,9e-05
9e-05,0.00013,9e-05
9.5e-05,0.00013,9e-05
0.0001,0.00013,9e-05
0.000105,0.00013,9e-05
0.00011,0.00013,9e-05
0.000115,0.00013,9e-05
0.00012,0.00013,9e-05
8e-05,0.000135,9e-05
8.5e-05,0.000135,9e-05
9e-05,0.000135,9e-05
9.5e-05,0.000135,9e-05
0.0001,0.000135,9e-05
0.000105,0.000135,9e-05
0.00011,0.000135,9e-05
0.000115,0.000135,9e-05
0.00012,0.000135,9e-05
8e-05,0.00014,9e-05
8.5e-05,0.00014,9e-05
9e-05,0.00014,9e-05
9.5e-05,0.00014,9e-05
0.0001,0.00014,9e-05
0.000105,0.00014,9e-05
0.00011,0.00014,9e-05
0.000115,0.00014,9e-05
0.00012,0.00014,9e-05
8e-05,0.000145,9e-05
8.5e-05,0.000145,9e-05
9e-05,0.000145,9e-05
9.5e-05,0.000145,9e-05
0.0001,0.000145,9e-05
0.000105,0.000145,9e-05
0.00011,0.000145,9e-05
0.000115,0.000145,9e-05
0.00012,0.000145,9e-05
8e-05,0.00015,9e-05
8.5e-05,0.00015,9e-05
9e-05,0.00015,9e-05
9.5e-05,0.00015,9e-05
0.0001,0.00015,9e-05
0.000105,0.00015,9e-05
0.00011,0.00015,9e-05
0.000115,0.00015,9e-05
0.00012,0.00015,9e-05
7.5e-05,0.000155,9e-05
8e-05,0.000155,9e-05
8.5e-05,0.000155,9e-05
9e-05,0.000155,9e-05
9.5e-05,0.000155,9e-05
0.0001,0.000155,9e-05
0.000105,0.000155,9e-05
0.00011,0.000155,9e-05
0.000115,0.000155,9e-05
0.00012,0.000155,9e-05
7.5e-05,0.00016,9e-05
8e-05,0.00016,9e-05
8.5e-05,0.00016,9e-05
9e-05,0.00016,9e-05
9.5e-05,0.00016,9e-05
0.0001,0.00016,9e-05
0.000105,0.00016,9e-05
0.00011,0.00016,9e-05
0.000115,0.00016,9e-05
0.00012,0.00016,9e-05
7.5e-05,0.000165,9e-05
8e-05,0.000165,9e-05
8.5e-05,0.000165,9e-05
9e-05,0.000165,9e-05
9.5e-05,0.000165,9e-05
0.0001,0.000165,9e-05
0.000105,0.000165,9e-05
0.00011,0.000165,9e-05
0.000115,0.000165,9e-05
0.00012,0.000165,9e-05
7.5e-05,0.00017,9e-05
8e-05,0.00017,9e-05
8.5e-05,0.00017,9e-05
9e-05,0.00017,9e-05
9.5e-05,0.00017,9e-05
0.0001,0.00017,9e-05
0.000105,0.00017,9e-05
0.00011,0.00017,9e-05
0.000115,0.00017,9e-05
0.00012,0.00017,9e-05
7.5e-05,0.000175,9e-05
8e-05,0.000175,9e-05
8.5e-05,0.000175,9e-05
9e-05,0.000175,9e-05
9.5e-05,0.000175,9e-05
0.0001,0.000175,9e-05
0.000105,0.000175,9e-05
0.00011,0.000175,9e-05
0.000115,0.000175,9e-05
0.00012,0.000175,9e-05
8e-05,0.00018,9e-05
8.5e-05,0.00018,9e-05
9e-05,0.00018,9e-05
9.5e-05,0.00018,9e-05
0.0001,0.00018,9e-05
0.000105,0.00018,9e-05
0.00011,0.00018,9e-05
0.000115,0.00018,9e-05
0.00012,0.00018,9e-05
8e-05,0.000185,9e-05
8.5e-05,0.000185,9e-05
9e-05,0.000185,9e-05
9.5e-05,0.000185,9e-05
0.0001,0.000185,9e-05
0.000105,0.000185,9e-05
0.00011,0.000185,9e-05
0.000115,0.000185,9e-05
0.00012,0.000185,9e-05
8e-05,0.00019,9e-05
8.5e-05,0.00019,9e-05
9e-05,0.00019,9e-05
9.5e-05,0.00019,9e-05
0.0001,0.00019,9e-05
0.000105,0.00019,9e-05
0.00011,0.00019,9e-05
0.000115,0.00019,9e-05
0.00012,0.00019,9e-05
8e-05,0.000195,9e-05
8.5e-05,0.000195,9e-05
9e-05,0.000195,9e-05
9.5e-05,0.000195,9e-05
0.0001,0.000195,9e-05
0.000105,0.000195,9e-05
0.00011,0.000195,9e-05
0.000115,0.000195,9e-05
0.00012,0.000195,9e-05
8e-05,0.0002,9e-05
8.5e-05,0.0002,9e-05
9e-05,0.0002,9e-05
9.5e-05,0.0002,9e-05
0.0001,0.0002,9e-05
0.000105,0.0002,9e-05
0.00011,0.0002,9e-05
0.000115,0.0002,9e-05
0.00012,0.0002,9e-05
8e-05,0.000205,9e-05
8.5e-05,0.000205,9e-05
9e-05,0.000205,9e-05
9.5e-05,0.000205,9e-05
0.0001,0.000205,9e-05
0.000105,0.000205,9e-05
0.00011,0.000205,9e-05
0.000115,0.000205,9e-05
0.00012,0.000205,9e-05
8e-05,0.00021,9e-05
8.5e-05,0.00021,9e-05
9e-05,0.00021,9e-05
9.5e-05,0.00021,9e-05
0.0001,0.00021,9e-05
0.000105,0.00021,9e-05
0.00011,0.00021,9e-05
0.000115,0.00021,9e-05
0.00012,0.00021,9e-05
8e-05,0.000215,9e-05
8.5e-05,0.000215,9e-05
9e-05,0.000215,9e-05
9.5e-05,0.000215,9e-05
0.0001,0.000215,9e-05
0.000105,0.000215,9e-05
0.00011,0.000215,9e-05
0.000115,0.000215,9e-05
0.00012,0.000215,9e-05
8e-05,0.00022,9e-05
8.5e-05,0.00022,9e-05
9e-05,0.00022,9e-05
9.5e-05,0.00022,9e-05
0.0001,0.00022,9e-05
0.000105,0.00022,9e-05
0.00011,0.00022,9e-05
0.000115,0.00022,9e-05
0.00012,0.00022,9e-05
8e-05,0.000225,9e-05
8.5e-05,0.000225,9e-05
9e-05,0.000225,9e-05
9.5e-05,0.000225,9e-05
0.0001,0.000225,9e-05
0.000105,0.000225,9e-05
0.00011,0.000225,9e-05
0.000115,0.000225,9e-05
0.00012,0.000225,9e-05
8e-05,0.00023,9e-05
8.5e-05,0.00023,9e-05
9e-05,0.00023,9e-05
9.5e-05,0.00023,9e-05
0.0001,0.00023,9e-05
0.000105,0.00023,9e-05
0.00011,0.00023,9e-05
0.000115,0.00023,9e-05
0.00012,0.00023,9e-05
8e-05,0.000235,9e-05
8.5e-05,0.000235,9e-05
9e-05,0.000235,9e-05
9.5e-05,0.000235,9e-05
0.0001,0.000235,9e-05
0.000105,0.000235,9e-05
0.00011,0.000235,9e-05
0.000115,0.000235,9e-05
0.00012,0.000235,9e-05
8e-05,0.00024,9e-05
8.5e-05,0.00024,9e-05
9e-05,0.00024,9e-05
9.5e-05,0.00024,9e-05
0.0001,0.00024,9e-05
0.000105,0.00024,9e-05
0.00011,0.00024,9e-05
0.000115,0.00024,9e-05
0.00012,0.00024,9e-05
8e-05,0.000245,9e-05
8.5e-05,0.000245,9e-05
9e-05,0.000245,9e-05
9.5e-05,0.000245,9e-05
0.0001,0.000245,9e-05
0.000105,0.000245,9e-05
0.00011,0.000245,9e-05
0.000115,0.000245,9e-05
0.00012,0.000245,9e-05
8e-05,0.00025,9e-05
8.5e-05,0.00025,9e-05
9e-05,0.00025,9e-05
9.5e-05,0.00025,9e-05
0.0001,0.00025,9e-05
0.000105,0.00025,9e-05
0.00011,0.00025,9e-05
0.000115,0.00025,9e-05
0.00012,0.00025,9e-05
8e-05,0.000255,9e-05
8.5e-05,0.000255,9e-05
9e-05,0.000255,9e-05
9.5e-05,0.000255,9e-05
0.0001,0.000255,9e-05
0.000105,0.000255,9e-05
0.00011,0.000255,9e-05
0.000115,0.000255,9e-05
0.00012,0.000255,9e-05
8e-05,0.00026,9e-05
8.5e-05,0.00026,9e-05
9e-05,0.00026,9e-05
9.5e-05,0.00026,9e-05
0.0001,0.00026,9e-05
0.000105,0.00026,9e-05
0.00011,0.00026,9e-05
0.000115,0.00026,9e-05
0.00012,0.00026,9e-05
8e-05,0.000265,9e-05
8.5e-05,0.000265,9e-05
9e-05,0.000265,9e-05
9.5e-05,0.000265,9e-05
0.0001,0.000265,9e-05
0.000105,0.000265,9e-05
0.00011,0.000265,9e-05
0.000115,0.000265,9e-05
0.00012,0.000265,9e-05
8e-05,0.00027,9e-05
8.5e-05,0.00027,9e-05
9e-05,0.00027,9e-05
9.5e-05,0.00027,9e-05
0.0001,0.00027,9e-05
0.000105,0.00027,9e-05
0.00011,0.00027,9e-05
0.000115,0.00027,9e-05
0.00012,0.00027,9e-05
8e-05,0.000275,9e-05
8.5e-05,0.000275,9e-05
9e-05,0.000275,9e-05
9.5e-05,0.000275,9e-05
0.0001,0.000275,9e-05
0.000105,0.000275,9e-05
0.00011,0.000275,9e-05
0.000115,0.000275,9e-05
0.00012,0.000275,9e-05
8e-05,0.00028,9e-05
8.5e-05,0.00028,9e-05
9e-05,0.00028,9e-05
9.5e-05,0.00028,9e-05
0.0001,0.00028,9e-05
0.000105,0.00028,9e-05
0.00011,0.00028,9e-05
0.000115,0.00028,9e-05
0.00012,0.00028,9e-05
8e-05,0.000285,9e-05
8.5e-05,0.000285,9e-05
9e-05,0.000285,9e-05
9.5e-05,0.000285,9e-05
0.0001,0.000285,9e-05
0.000105,0.000285,9e-05
0.00011,0.000285,9e-05
0.000115,0.000285,9e-05
0.00012,0.000285,9e-05
8e-05,0.00029,9e-05
8.5e-05,0.00029,9e-05
9e-05,0.00029,9e-05
9.5e-05,0.00029,9e-05
0.0001,0.00029,9e-05
0.000105,0.00029,9e-05
0.00011,0.00029,9e-05
0.000115,0.00029,9e-05
0.00012,0.00029,9e-05
8e-05,0.000295,9e-05
8.5e-05,0.000295,9e-05
9e-05,0.000295,9e-05
9.5e-05,0.000295,9e-05
0.0001,0.000295,9e-05
0.000105,0.000295,9e-05
0.00011,0.000295,9e-05
0.000115,0.000295,9e-05
0.00012,0.000295,9e-05
8e-05,0.0003,9e-05
8.5e-05,0.0003,9e-05
9e-05,0.0003,9e-05
9.5e-05,0.0003,9e-05
0.0001,0.0003,9e-05
0.000105,0.0003,9e-05
0.00011,0.0003,9e-05
0.000115,0.0003,9e-05
0.00012,0.0003,9e-05
8e-05,0.000305,9e-05
8.5e-05,0.000305,9e-05
9e-05,0.000305,9e-05
9.5e-05,0.000305,9e-05
0.0001,0.000305,9e-05
0.000105,0.000305,9e-05
0.00011,0.000305,9e-05
0.000115,0.000305,9e-05
0.00012,0.000305,9e-05
8e-05,0.00031,9e-05
8.5e-05,0.00031,9e-05
9e-05,0.00031,9e-05
9.5e-05,0.00031,9e-05
0.0001,0.00031,9e-05
0.000105,0.00031,9e-05
0.00011,0.00031,9e-05
0.000115,0.00031,9e-05
0.00012,0.00031,9e-05
8e-05,0.000315,9e-05
8.5e-05,0.000315,9e-05
9e-05,0.000315,9e-05
9.5e-05,0.000315,9e-05
0.0001,0.000315,9e-05
0.000105,0.000315,9e-05
0.00011,0.000315,9e-05
0.000115,0.000315,9e-05
0.00012,0.000315,9e-05
8e-05,0.00032,9e-05
8.5e-05,0.00032,9e-05
9e-05,0.00032,9e-05
9.5e-05,0.00032,9e-05
0.0001,0.00032,9e-05
0.000105,0.00032,9e-05
0.00011,0.00032,9e-05
0.000115,0.00032,9e-05
0.00012,0.00032,9e-05
8e-05,0.000325,9e-05
8.5e-05,0.000325,9e-05
9e-05,0.000325,9e-05
9.5e-05,0.000325,9e-05
0.0001,0.000325,9e-05
0.000105,0.000325,9e-05
0.00011,0.000325,9e-05
0.000115,0.000325,9e-05
0.00012,0.000325,9e-05
8e-05,0.00033,9e-05
8.5e-05,0.00033,9e-05
9e-05,0.00033,9e-05
9.5e-05,0.00033,9e-05
0.0001,0.00033,9e-05
0.000105,0.00033,9e-05
0.00011,0.00033,9e-05
0.000115,0.00033,9e-05
0.00012,0.00033,9e-05
