id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
783,0.00031,0.000105,7e-05,0.00013,False,0,6e-05,12
784,0.00031,0.00011,6.5e-05,0.000135,False,0,7e-05,14
785,0.00031,0.000115,6.5e-05,0.000135,False,0,7e-05,14
786,0.00031,0.00012,6.5e-05,0.000135,False,0,7e-05,14
787,0.00031,0.000125,6e-05,0.000135,False,0,7.5e-05,15
788,0.00031,0.00013,6e-05,0.000135,False,0,7.5e-05,15
789,0.00031,0.000135,6e-05,0.000135,False,0,7.5e-05,15
790,0.00031,0.00014,9e-05,0.000135,True,3,4.5e-05,6
791,0.000315,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
792,0.000315,9e-05,8e-05,0.00012,False,0,4e-05,8
793,0.000315,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
794,0.000315,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
795,0.000315,0.000105,7e-05,0.00013,False,0,6e-05,12
796,0.000315,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
797,0.000315,0.000115,6.5e-05,0.000135,False,0,7e-05,14
798,0.000315,0.00012,6.5e-05,0.000135,False,0,7e-05,14
799,0.000315,0.000125,6e-05,0.000135,False,0,7.5e-05,15
800,0.000315,0.00013,6e-05,0.000135,False,0,7.5e-05,15
801,0.000315,0.000135,6e-05,0.000135,False,0,7.5e-05,15
802,0.000315,0.00014,7e-05,0.000135,True,3,6.5e-05,10
803,0.000315,0.000145,9e-05,9.5e-05,False,0,5e-06,1
804,0.00032,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
805,0.00032,9e-05,8e-05,0.00012,False,0,4e-05,8
806,0.00032,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
807,0.00032,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
808,0.00032,0.000105,7e-05,0.00013,False,0,6e-05,12
809,0.00032,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
810,0.00032,0.000115,6.5e-05,0.000135,False,0,7e-05,14
811,0.00032,0.00012,6.5e-05,0.000135,False,0,7e-05,14
812,0.00032,0.000125,6.5e-05,0.000135,False,0,7e-05,14
813,0.00032,0.00013,6e-05,0.000135,False,0,7.5e-05,15
814,0.00032,0.000135,6e-05,0.000135,False,0,7.5e-05,15
815,0.00032,0.00014,7e-05,0.00011,False,0,4e-05,8
816,0.00032,0.000145,9e-05,9.5e-05,False,0,5e-06,1
817,0.000325,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
818,0.000325,9e-05,8e-05,0.00012,False,0,4e-05,8
819,0.000325,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
820,0.000325,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
821,0.000325,0.000105,7e-05,0.00013,False,0,6e-05,12
822,0.000325,0.00011,6.5e-05,0.000135,False,0,7e-05,14
823,0.000325,0.000115,6.5e-05,0.000135,False,0,7e-05,14
824,0.000325,0.00012,6.5e-05,0.000135,False,0,7e-05,14
825,0.000325,0.000125,6e-05,0.000135,False,0,7.5e-05,15
826,0.000325,0.00013,6e-05,0.00014,False,0,8e-05,16
827,0.000325,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
828,0.000325,0.00014,7.5e-05,0.00013,False,0,5.5e-05,11
829,0.000325,0.000145,9e-05,0.0001,False,0,1e-05,2
830,0.00033,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
831,0.00033,9e-05,8e-05,0.00012,False,0,4e-05,8
832,0.00033,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
833,0.00033,0.0001,7e-05,0.00013,False,0,6e-05,12
834,0.00033,0.000105,7e-05,0.00013,False,0,6e-05,12
835,0.00033,0.00011,6.5e-05,0.000135,False,0,7e-05,14
836,0.00033,0.000115,6.5e-05,0.000135,False,0,7e-05,14
837,0.00033,0.00012,6.5e-05,0.000135,False,0,7e-05,14
838,0.00033,0.000125,6e-05,0.000135,False,0,7.5e-05,15
839,0.00033,0.00013,6e-05,0.00014,False,0,8e-05,16
840,0.00033,0.000135,6e-05,0.00014,False,0,8e-05,16
841,0.00033,0.00014,7e-05,0.00014,False,0,7e-05,14
842,0.00033,0.000145,9e-05,0.000105,False,0,1.5e-05,3
843,0.000335,8e-05,9.5e-05,0.000105,False,0,1e-05,2
844,0.000335,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
845,0.000335,9e-05,8e-05,0.00012,False,0,4e-05,8
846,0.000335,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
847,0.000335,0.0001,7e-05,0.000125,False,0,5.5e-05,11
848,0.000335,0.000105,7e-05,0.00013,False,0,6e-05,12
849,0.000335,0.00011,6.5e-05,0.000135,False,0,7e-05,14
850,0.000335,0.000115,6.5e-05,0.000135,False,0,7e-05,14
851,0.000335,0.00012,6e-05,0.000135,False,0,7.5e-05,15
852,0.000335,0.000125,6e-05,0.000135,False,0,7.5e-05,15
853,0.000335,0.00013,6e-05,0.00014,False,0,8e-05,16
854,0.000335,0.000135,6e-05,0.00014,False,0,8e-05,16
855,0.000335,0.00014,6e-05,0.00014,False,0,8e-05,16
856,0.000335,0.000145,8e-05,0.00011,False,0,3e-05,6
857,0.000335,0.00015,8.5e-05,9e-05,False,0,5e-06,1
858,0.00034,8e-05,9.5e-05,0.000105,False,0,1e-05,2
859,0.00034,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
860,0.00034,9e-05,8e-05,0.00012,False,0,4e-05,8
861,0.00034,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
862,0.00034,0.0001,7.5e-05,0.000125,False,0,5e-05,10
863,0.00034,0.000105,7e-05,0.00013,False,0,6e-05,12
864,0.00034,0.00011,6.5e-05,0.000135,False,0,7e-05,14
865,0.00034,0.000115,6e-05,0.000135,False,0,7.5e-05,15
866,0.00034,0.00012,6e-05,0.000135,False,0,7.5e-05,15
867,0.00034,0.000125,6e-05,0.000135,False,0,7.5e-05,15
868,0.00034,0.00013,6e-05,0.000135,False,0,7.5e-05,15
869,0.00034,0.000135,6e-05,0.000145,False,0,8.5e-05,17
870,0.00034,0.00014,6e-05,0.000145,False,0,8.5e-05,17
871,0.00034,0.000145,8e-05,0.00011,False,0,3e-05,6
872,0.00034,0.00015,8.5e-05,9e-05,False,0,5e-06,1
873,0.000345,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
874,0.000345,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
875,0.000345,9e-05,8e-05,0.00012,False,0,4e-05,8
876,0.000345,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
877,0.000345,0.0001,7e-05,0.000125,False,0,5.5e-05,11
878,0.000345,0.000105,6.5e-05,0.000135,False,0,7e-05,14
879,0.000345,0.00011,6.5e-05,0.000135,False,0,7e-05,14
880,0.000345,0.000115,6e-05,0.000135,False,0,7.5e-05,15
881,0.000345,0.00012,6e-05,0.000135,False,0,7.5e-05,15
882,0.000345,0.000125,6e-05,0.000135,False,0,7.5e-05,15
883,0.000345,0.00013,6e-05,0.00014,False,0,8e-05,16
884,0.000345,0.000135,6e-05,0.000145,False,0,8.5e-05,17
885,0.000345,0.00014,6e-05,0.000145,False,0,8.5e-05,17
886,0.000345,0.000145,9e-05,0.00011,False,0,2e-05,4
887,0.00035,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
888,0.00035,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
889,0.00035,9e-05,8e-05,0.00012,False,0,4e-05,8
890,0.00035,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
891,0.00035,0.0001,7e-05,0.000125,False,0,5.5e-05,11
892,0.00035,0.000105,6.5e-05,0.000135,False,0,7e-05,14
893,0.00035,0.00011,6.5e-05,0.000135,False,0,7e-05,14
894,0.00035,0.000115,6e-05,0.000135,False,0,7.5e-05,15
895,0.00035,0.00012,6e-05,0.000135,False,0,7.5e-05,15
896,0.00035,0.000125,5.5e-05,0.000135,False,0,8e-05,16
897,0.00035,0.00013,5.5e-05,0.00014,False,0,8.5e-05,17
898,0.00035,0.000135,6e-05,0.00014,False,0,8e-05,16
899,0.00035,0.00014,6.5e-05,0.00014,False,0,7.5e-05,15
900,0.00035,0.000145,9e-05,0.000135,True,4,4.5e-05,5
901,0.000355,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
902,0.000355,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
903,0.000355,9e-05,8e-05,0.00012,False,0,4e-05,8
904,0.000355,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
905,0.000355,0.0001,7e-05,0.000125,False,0,5.5e-05,11
906,0.000355,0.000105,7e-05,0.00013,False,0,6e-05,12
907,0.000355,0.00011,6.5e-05,0.000135,False,0,7e-05,14
908,0.000355,0.000115,6e-05,0.000135,False,0,7.5e-05,15
909,0.000355,0.00012,6e-05,0.000135,False,0,7.5e-05,15
910,0.000355,0.000125,5.5e-05,0.000135,False,0,8e-05,16
911,0.000355,0.00013,5.5e-05,0.00014,False,0,8.5e-05,17
912,0.000355,0.000135,6e-05,0.00014,False,0,8e-05,16
913,0.000355,0.00014,6.5e-05,0.00014,True,2,7.5e-05,13
914,0.000355,0.000145,9e-05,0.000135,True,5,4.5e-05,4
915,0.00036,8e-05,9.5e-05,0.000105,False,0,1e-05,2
916,0.00036,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
917,0.00036,9e-05,8e-05,0.00012,False,0,4e-05,8
918,0.00036,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
919,0.00036,0.0001,7e-05,0.000125,False,0,5.5e-05,11
920,0.00036,0.000105,7e-05,0.00013,False,0,6e-05,12
921,0.00036,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
922,0.00036,0.000115,6e-05,0.000135,False,0,7.5e-05,15
923,0.00036,0.00012,6e-05,0.000135,False,0,7.5e-05,15
924,0.00036,0.000125,6e-05,0.000135,False,0,7.5e-05,15
925,0.00036,0.00013,6e-05,0.00014,False,0,8e-05,16
926,0.00036,0.000135,6e-05,0.00014,False,0,8e-05,16
927,0.00036,0.00014,6.5e-05,0.00014,False,0,7.5e-05,15
928,0.00036,0.000145,9.5e-05,0.00011,False,0,1.5e-05,3
929,0.000365,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
930,0.000365,9e-05,8e-05,0.00012,False,0,4e-05,8
931,0.000365,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
932,0.000365,0.0001,7e-05,0.000125,False,0,5.5e-05,11
933,0.000365,0.000105,7e-05,0.00013,False,0,6e-05,12
934,0.000365,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
935,0.000365,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
936,0.000365,0.00012,6e-05,0.000135,False,0,7.5e-05,15
937,0.000365,0.000125,6e-05,0.000135,False,0,7.5e-05,15
938,0.000365,0.00013,6e-05,0.000135,False,0,7.5e-05,15
939,0.000365,0.000135,6e-05,0.000135,False,0,7.5e-05,15
940,0.000365,0.00014,6e-05,0.000135,True,1,7.5e-05,14
941,0.000365,0.000145,9e-05,0.00011,False,0,2e-05,4
942,0.00037,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
943,0.00037,9e-05,8e-05,0.00012,False,0,4e-05,8
944,0.00037,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
945,0.00037,0.0001,7.5e-05,0.000125,False,0,5e-05,10
946,0.00037,0.000105,7e-05,0.00013,False,0,6e-05,12
947,0.00037,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
948,0.00037,0.000115,6.5e-05,0.000135,False,0,7e-05,14
949,0.00037,0.00012,6.5e-05,0.000135,False,0,7e-05,14
950,0.00037,0.000125,6.5e-05,0.000135,False,0,7e-05,14
951,0.00037,0.00013,6e-05,0.000135,False,0,7.5e-05,15
952,0.00037,0.000135,6e-05,0.000135,False,0,7.5e-05,15
953,0.00037,0.00014,6e-05,0.000125,False,0,6.5e-05,13
954,0.00037,0.000145,9e-05,0.00011,False,0,2e-05,4
955,0.000375,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
956,0.000375,9e-05,8.5e-05,0.00012,False,0,3.5e-05,7
957,0.000375,9.5e-05,8e-05,0.00012,False,0,4e-05,8
958,0.000375,0.0001,7.5e-05,0.000125,False,0,5e-05,10
959,0.000375,0.000105,7e-05,0.00013,False,0,6e-05,12
960,0.000375,0.00011,7e-05,0.000135,False,0,6.5e-05,13
961,0.000375,0.000115,6.5e-05,0.000135,False,0,7e-05,14
962,0.000375,0.00012,6.5e-05,0.000135,False,0,7e-05,14
963,0.000375,0.000125,6.5e-05,0.000135,False,0,7e-05,14
964,0.000375,0.00013,6.5e-05,0.000135,False,0,7e-05,14
965,0.000375,0.000135,6.5e-05,0.000135,False,0,7e-05,14
966,0.000375,0.00014,6.5e-05,0.00012,False,0,5.5e-05,11
967,0.000375,0.000145,8.5e-05,0.00011,False,0,2.5e-05,5
968,0.000375,0.00015,0.0001,0.000105,False,0,5e-06,1
969,0.00038,8.5e-05,9e-05,0.00011,False,0,2e-05,4
970,0.00038,9e-05,8.5e-05,0.00012,False,0,3.5e-05,7
971,0.00038,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
972,0.00038,0.0001,7.5e-05,0.000125,False,0,5e-05,10
973,0.00038,0.000105,7e-05,0.000135,False,0,6.5e-05,13
974,0.00038,0.00011,7e-05,0.000135,False,0,6.5e-05,13
975,0.00038,0.000115,6.5e-05,0.000135,False,0,7e-05,14
976,0.00038,0.00012,6.5e-05,0.000135,False,0,7e-05,14
977,0.00038,0.000125,6.5e-05,0.000135,False,0,7e-05,14
978,0.00038,0.00013,6.5e-05,0.000135,False,0,7e-05,14
979,0.00038,0.000135,6.5e-05,0.000135,False,0,7e-05,14
980,0.00038,0.00014,6e-05,0.00012,False,0,6e-05,12
981,0.00038,0.000145,6e-05,0.000115,True,2,5.5e-05,9
982,0.00038,0.00015,9e-05,0.000105,False,0,1.5e-05,3
983,0.000385,8.5e-05,9e-05,0.00011,False,0,2e-05,4
984,0.000385,9e-05,8e-05,0.00012,False,0,4e-05,8
985,0.000385,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
986,0.000385,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
987,0.000385,0.000105,7e-05,0.000135,False,0,6.5e-05,13
988,0.000385,0.00011,7e-05,0.000135,False,0,6.5e-05,13
989,0.000385,0.000115,7e-05,0.000135,False,0,6.5e-05,13
990,0.000385,0.00012,6.5e-05,0.000135,False,0,7e-05,14
991,0.000385,0.000125,6.5e-05,0.000135,False,0,7e-05,14
992,0.000385,0.00013,6.5e-05,0.00014,False,0,7.5e-05,15
993,0.000385,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
994,0.000385,0.00014,6e-05,0.000135,True,1,7.5e-05,14
995,0.000385,0.000145,6e-05,0.000115,True,2,5.5e-05,9
996,0.000385,0.00015,9e-05,0.00011,False,0,2e-05,4
997,0.00039,8.5e-05,9e-05,0.00011,False,0,2e-05,4
998,0.00039,9e-05,8e-05,0.00012,False,0,4e-05,8
999,0.00039,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1000,0.00039,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
1001,0.00039,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1002,0.00039,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1003,0.00039,0.000115,6.5e-05,0.000135,False,0,7e-05,14
1004,0.00039,0.00012,6.5e-05,0.00014,False,0,7.5e-05,15
1005,0.00039,0.000125,6.5e-05,0.00014,False,0,7.5e-05,15
1006,0.00039,0.00013,6e-05,0.00014,False,0,8e-05,16
1007,0.00039,0.000135,6e-05,0.00014,False,0,8e-05,16
1008,0.00039,0.00014,6e-05,0.000135,True,1,7.5e-05,14
1009,0.00039,0.000145,7.5e-05,0.000115,False,0,4e-05,8
1010,0.00039,0.00015,9e-05,0.00011,False,0,2e-05,4
1011,0.000395,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1012,0.000395,9e-05,8e-05,0.00012,False,0,4e-05,8
1013,0.000395,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1014,0.000395,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
1015,0.000395,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1016,0.000395,0.00011,6.5e-05,0.000135,False,0,7e-05,14
1017,0.000395,0.000115,6.5e-05,0.00014,False,0,7.5e-05,15
1018,0.000395,0.00012,6.5e-05,0.00014,False,0,7.5e-05,15
1019,0.000395,0.000125,6.5e-05,0.00014,False,0,7.5e-05,15
1020,0.000395,0.00013,6e-05,0.00014,False,0,8e-05,16
1021,0.000395,0.000135,6e-05,0.00014,False,0,8e-05,16
1022,0.000395,0.00014,6e-05,0.00011,False,0,5e-05,10
1023,0.000395,0.000145,6.5e-05,0.00011,False,0,4.5e-05,9
1024,0.000395,0.00015,9.5e-05,0.0001,False,0,5e-06,1
1025,0.0004,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1026,0.0004,9e-05,8e-05,0.00012,False,0,4e-05,8
1027,0.0004,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
1028,0.0004,0.0001,7e-05,0.00013,False,0,6e-05,12
1029,0.0004,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1030,0.0004,0.00011,6.5e-05,0.00014,False,0,7.5e-05,15
1031,0.0004,0.000115,6.5e-05,0.00014,False,0,7.5e-05,15
1032,0.0004,0.00012,6.5e-05,0.000145,False,0,8e-05,16
1033,0.0004,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1034,0.0004,0.00013,6e-05,0.00014,False,0,8e-05,16
1035,0.0004,0.000135,6e-05,0.00014,True,1,8e-05,15
1036,0.0004,0.00014,6.5e-05,0.00011,False,0,4.5e-05,9
1037,0.0004,0.000145,6.5e-05,0.0001,False,0,3.5e-05,7
1038,0.0004,0.00015,8.5e-05,9.5e-05,False,0,1e-05,2
1039,0.000405,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1040,0.000405,9e-05,8e-05,0.00012,False,0,4e-05,8
1041,0.000405,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
1042,0.000405,0.0001,7e-05,0.000125,False,0,5.5e-05,11
1043,0.000405,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1044,0.000405,0.00011,6.5e-05,0.00014,False,0,7.5e-05,15
1045,0.000405,0.000115,6.5e-05,0.00014,False,0,7.5e-05,15
1046,0.000405,0.00012,6.5e-05,0.000145,False,0,8e-05,16
1047,0.000405,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1048,0.000405,0.00013,6.5e-05,0.000145,False,0,8e-05,16
1049,0.000405,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
1050,0.000405,0.00014,6.5e-05,0.000105,False,0,4e-05,8
1051,0.000405,0.000145,7.5e-05,0.0001,False,0,2.5e-05,5
1052,0.000405,0.00015,8.5e-05,9.5e-05,False,0,1e-05,2
1053,0.00041,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1054,0.00041,9e-05,8e-05,0.00012,False,0,4e-05,8
1055,0.00041,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
1056,0.00041,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1057,0.00041,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1058,0.00041,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1059,0.00041,0.000115,6.5e-05,0.00014,False,0,7.5e-05,15
1060,0.00041,0.00012,6.5e-05,0.000145,False,0,8e-05,16
1061,0.00041,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1062,0.00041,0.00013,6.5e-05,0.000145,False,0,8e-05,16
1063,0.00041,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
1064,0.00041,0.00014,6.5e-05,0.000135,False,0,7e-05,14
1065,0.00041,0.000145,7.5e-05,9.5e-05,False,0,2e-05,4
1066,0.00041,0.00015,8.5e-05,9e-05,False,0,5e-06,1
1067,0.000415,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1068,0.000415,9e-05,8e-05,0.00012,False,0,4e-05,8
1069,0.000415,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1070,0.000415,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1071,0.000415,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1072,0.000415,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1073,0.000415,0.000115,7e-05,0.00014,False,0,7e-05,14
1074,0.000415,0.00012,6.5e-05,0.000145,False,0,8e-05,16
1075,0.000415,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1076,0.000415,0.00013,6.5e-05,0.000145,False,0,8e-05,16
1077,0.000415,0.000135,6e-05,0.00014,False,0,8e-05,16
1078,0.000415,0.00014,6e-05,0.000135,False,0,7.5e-05,15
1079,0.000415,0.000145,8.5e-05,9e-05,False,0,5e-06,1
1080,0.00042,8.5e-05,9e-05,0.00011,False,0,2e-05,4
1081,0.00042,9e-05,8e-05,0.00012,False,0,4e-05,8
1082,0.00042,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1083,0.00042,0.0001,8e-05,0.000125,False,0,4.5e-05,9
1084,0.00042,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1085,0.00042,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1086,0.00042,0.000115,7e-05,0.000135,False,0,6.5e-05,13
1087,0.00042,0.00012,6.5e-05,0.000145,False,0,8e-05,16
1088,0.00042,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1089,0.00042,0.00013,6.5e-05,0.000145,False,0,8e-05,16
1090,0.00042,0.000135,6e-05,0.000135,False,0,7.5e-05,15
1091,0.00042,0.00014,6e-05,0.00012,True,3,6e-05,9
1092,0.00042,0.000145,0.00011,0.000115,False,0,5e-06,1
1093,0.000425,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
1094,0.000425,9e-05,8e-05,0.00012,False,0,4e-05,8
1095,0.000425,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1096,0.000425,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1097,0.000425,0.000105,7.5e-05,0.00013,False,0,5.5e-05,11
1098,0.000425,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1099,0.000425,0.000115,7e-05,0.000135,False,0,6.5e-05,13
1100,0.000425,0.00012,6.5e-05,0.00014,False,0,7.5e-05,15
1101,0.000425,0.000125,6.5e-05,0.000145,False,0,8e-05,16
1102,0.000425,0.00013,6.5e-05,0.000145,False,0,8e-05,16
1103,0.000425,0.000135,6e-05,0.000135,False,0,7.5e-05,15
1104,0.000425,0.00014,6e-05,0.00012,False,0,6e-05,12
1105,0.000425,0.000145,0.00011,0.000115,False,0,5e-06,1
1106,0.00043,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
1107,0.00043,9e-05,8e-05,0.00012,False,0,4e-05,8
1108,0.00043,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1109,0.00043,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1110,0.00043,0.000105,7.5e-05,0.00013,False,0,5.5e-05,11
1111,0.00043,0.00011,7e-05,0.00013,False,0,6e-05,12
1112,0.00043,0.000115,7e-05,0.00013,False,0,6e-05,12
1113,0.00043,0.00012,6.5e-05,0.00014,False,0,7.5e-05,15
1114,0.00043,0.000125,6.5e-05,0.00014,False,0,7.5e-05,15
1115,0.00043,0.00013,6.5e-05,0.00014,False,0,7.5e-05,15
1116,0.00043,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
1117,0.00043,0.00014,6.5e-05,0.000125,False,0,6e-05,12
1118,0.00043,0.000145,0.000105,0.00011,False,0,5e-06,1
1119,0.000435,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
1120,0.000435,9e-05,8e-05,0.00012,False,0,4e-05,8
1121,0.000435,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1122,0.000435,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1123,0.000435,0.000105,7.5e-05,0.00013,False,0,5.5e-05,11
1124,0.000435,0.00011,7e-05,0.00013,False,0,6e-05,12
1125,0.000435,0.000115,6.5e-05,0.000135,False,0,7e-05,14
1126,0.000435,0.00012,6.5e-05,0.000135,False,0,7e-05,14
1127,0.000435,0.000125,6.5e-05,0.000135,False,0,7e-05,14
1128,0.000435,0.00013,6e-05,0.00014,False,0,8e-05,16
1129,0.000435,0.000135,6e-05,0.00014,False,0,8e-05,16
1130,0.000435,0.00014,6.5e-05,0.000135,False,0,7e-05,14
1131,0.000435,0.000145,7e-05,0.00011,True,3,4e-05,5
1132,0.00044,8e-05,9.5e-05,0.000105,False,0,1e-05,2
1133,0.00044,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
1134,0.00044,9e-05,8e-05,0.00012,False,0,4e-05,8
1135,0.00044,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1136,0.00044,0.0001,7.5e-05,0.000125,False,0,5e-05,10
1137,0.00044,0.000105,7e-05,0.00013,False,0,6e-05,12
1138,0.00044,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1139,0.00044,0.000115,6.5e-05,0.000135,False,0,7e-05,14
1140,0.00044,0.00012,6.5e-05,0.000135,False,0,7e-05,14
1141,0.00044,0.000125,6.5e-05,0.000135,False,0,7e-05,14
1142,0.00044,0.00013,6e-05,0.00014,False,0,8e-05,16
1143,0.00044,0.000135,6e-05,0.00014,False,0,8e-05,16
1144,0.00044,0.00014,6.5e-05,0.000135,False,0,7e-05,14
1145,0.00044,0.000145,6.5e-05,9e-05,False,0,2.5e-05,5
1146,0.00044,0.00015,7e-05,8.5e-05,False,0,1.5e-05,3
1147,0.000445,8e-05,9.5e-05,0.000105,False,0,1e-05,2
1148,0.000445,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
1149,0.000445,9e-05,8e-05,0.00012,False,0,4e-05,8
1150,0.000445,9.5e-05,8e-05,0.000125,False,0,4.5e-05,9
1151,0.000445,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
1152,0.000445,0.000105,7e-05,0.00013,False,0,6e-05,12
1153,0.000445,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1154,0.000445,0.000115,6.5e-05,0.000135,False,0,7e-05,14
1155,0.000445,0.00012,6.5e-05,0.000135,False,0,7e-05,14
1156,0.000445,0.000125,6.5e-05,0.00014,False,0,7.5e-05,15
1157,0.000445,0.00013,6.5e-05,0.00014,False,0,7.5e-05,15
1158,0.000445,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
1159,0.000445,0.00014,6.5e-05,0.00013,False,0,6.5e-05,13
1160,0.000445,0.000145,6.5e-05,0.000115,False,0,5e-05,10
1161,0.000445,0.00015,7e-05,8.5e-05,False,0,1.5e-05,3
1162,0.00045,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
1163,0.00045,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
1164,0.00045,9e-05,8e-05,0.00012,False,0,4e-05,8
1165,0.00045,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
1166,0.00045,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
1167,0.00045,0.000105,7e-05,0.000135,False,0,6.5e-05,13
1168,0.00045,0.00011,7e-05,0.000135,False,0,6.5e-05,13
1169,0.00045,0.000115,6.5e-05,0.00014,False,0,7.5e-05,15
1170,0.00045,0.00012,6.5e-05,0.00014,False,0,7.5e-05,15
1171,0.00045,0.000125,6.5e-05,0.00014,False,0,7.5e-05,15
1172,0.00045,0.00013,6.5e-05,0.00014,False,0,7.5e-05,15
1173,0.00045,0.000135,6.5e-05,0.000135,False,0,7e-05,14
