id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
155,0.000175,0.000215,0.000125,0.000175,False,0,5e-05,10
156,0.000175,0.00022,0.000125,0.00018,False,0,5.5e-05,11
157,0.000175,0.000225,0.00012,0.000185,False,0,6.5e-05,13
158,0.000175,0.00023,0.00012,0.000185,False,0,6.5e-05,13
159,0.000175,0.000235,0.000115,0.000185,False,0,7e-05,14
160,0.000175,0.00024,0.000115,0.00019,False,0,7.5e-05,15
161,0.000175,0.000245,0.00011,0.00019,False,0,8e-05,16
162,0.000175,0.00025,0.00011,0.00019,False,0,8e-05,16
163,0.000175,0.000255,0.000105,0.000165,False,0,6e-05,12
164,0.000175,0.00026,0.000105,0.000165,False,0,6e-05,12
165,0.000175,0.000265,0.00013,0.00016,False,0,3e-05,6
166,0.000175,0.00027,0.000135,0.00016,False,0,2.5e-05,5
167,0.000175,0.000275,0.00014,0.00015,False,0,1e-05,2
168,0.00018,0.000195,0.00014,0.00016,False,0,2e-05,4
169,0.00018,0.0002,0.000135,0.000165,False,0,3e-05,6
170,0.00018,0.000205,0.00013,0.00017,False,0,4e-05,8
171,0.00018,0.00021,0.000125,0.000175,False,0,5e-05,10
172,0.00018,0.000215,0.000125,0.00018,False,0,5.5e-05,11
173,0.00018,0.00022,0.000125,0.00018,False,0,5.5e-05,11
174,0.00018,0.000225,0.00012,0.00018,False,0,6e-05,12
175,0.00018,0.00023,0.00012,0.000185,False,0,6.5e-05,13
176,0.00018,0.000235,0.000115,0.000185,False,0,7e-05,14
177,0.00018,0.00024,0.000115,0.000185,False,0,7e-05,14
178,0.00018,0.000245,0.00011,0.00019,False,0,8e-05,16
179,0.00018,0.00025,0.00011,0.00019,False,0,8e-05,16
180,0.00018,0.000255,0.00011,0.00016,False,0,5e-05,10
181,0.00018,0.00026,0.00011,0.00016,False,0,5e-05,10
182,0.00018,0.000265,0.000135,0.000155,False,0,2e-05,4
183,0.00018,0.00027,0.00014,0.000155,False,0,1.5e-05,3
184,0.000185,0.000195,0.000145,0.00016,False,0,1.5e-05,3
185,0.000185,0.0002,0.000135,0.000165,False,0,3e-05,6
186,0.000185,0.000205,0.00013,0.00017,False,0,4e-05,8
187,0.000185,0.00021,0.000125,0.000175,False,0,5e-05,10
188,0.000185,0.000215,0.000125,0.00018,False,0,5.5e-05,11
189,0.000185,0.00022,0.00012,0.00018,False,0,6e-05,12
190,0.000185,0.000225,0.000115,0.00018,False,0,6.5e-05,13
191,0.000185,0.00023,0.000115,0.000185,False,0,7e-05,14
192,0.000185,0.000235,0.000115,0.000185,False,0,7e-05,14
193,0.000185,0.00024,0.000115,0.000185,False,0,7e-05,14
194,0.000185,0.000245,0.00011,0.000185,False,0,7.5e-05,15
195,0.000185,0.00025,0.00011,0.000185,False,0,7.5e-05,15
196,0.000185,0.000255,0.00011,0.000185,True,1,7.5e-05,14
197,0.000185,0.00026,0.00012,0.000155,False,0,3.5e-05,7
198,0.000185,0.000265,0.000135,0.00015,False,0,1.5e-05,3
199,0.00019,0.000195,0.000145,0.00016,False,0,1.5e-05,3
200,0.00019,0.0002,0.000135,0.000165,False,0,3e-05,6
201,0.00019,0.000205,0.00013,0.00017,False,0,4e-05,8
202,0.00019,0.00021,0.00013,0.00017,False,0,4e-05,8
203,0.00019,0.000215,0.000125,0.000175,False,0,5e-05,10
204,0.00019,0.00022,0.00012,0.00018,False,0,6e-05,12
205,0.00019,0.000225,0.000115,0.00018,False,0,6.5e-05,13
206,0.00019,0.00023,0.000115,0.000185,False,0,7e-05,14
207,0.00019,0.000235,0.000115,0.000185,False,0,7e-05,14
208,0.00019,0.00024,0.00011,0.000185,False,0,7.5e-05,15
209,0.00019,0.000245,0.00011,0.000185,False,0,7.5e-05,15
210,0.00019,0.00025,0.00011,0.000185,False,0,7.5e-05,15
211,0.00019,0.000255,0.00011,0.000185,False,0,7.5e-05,15
212,0.00019,0.00026,0.00012,0.00016,False,0,4e-05,8
213,0.00019,0.000265,0.00013,0.000155,False,0,2.5e-05,5
214,0.00019,0.00027,0.00014,0.000145,False,0,5e-06,1
215,0.000195,0.000195,0.000145,0.00016,False,0,1.5e-05,3
216,0.000195,0.0002,0.00014,0.000165,False,0,2.5e-05,5
217,0.000195,0.000205,0.000135,0.00017,False,0,3.5e-05,7
218,0.000195,0.00021,0.00013,0.00017,False,0,4e-05,8
219,0.000195,0.000215,0.000125,0.000175,False,0,5e-05,10
220,0.000195,0.00022,0.000125,0.00018,False,0,5.5e-05,11
221,0.000195,0.000225,0.00012,0.00018,False,0,6e-05,12
222,0.000195,0.00023,0.000115,0.000185,False,0,7e-05,14
223,0.000195,0.000235,0.000115,0.000185,False,0,7e-05,14
224,0.000195,0.00024,0.00011,0.000185,False,0,7.5e-05,15
225,0.000195,0.000245,0.00011,0.000185,False,0,7.5e-05,15
226,0.000195,0.00025,0.00011,0.00019,False,0,8e-05,16
227,0.000195,0.000255,0.00011,0.00019,False,0,8e-05,16
228,0.000195,0.00026,0.00012,0.00017,False,0,5e-05,10
229,0.000195,0.000265,0.00013,0.000155,False,0,2.5e-05,5
230,0.000195,0.00027,0.00014,0.000145,False,0,5e-06,1
231,0.0002,0.000195,0.000145,0.00016,False,0,1.5e-05,3
232,0.0002,0.0002,0.000135,0.000165,False,0,3e-05,6
233,0.0002,0.000205,0.00013,0.000165,False,0,3.5e-05,7
234,0.0002,0.00021,0.00013,0.00017,False,0,4e-05,8
235,0.0002,0.000215,0.000125,0.000175,False,0,5e-05,10
236,0.0002,0.00022,0.000125,0.000175,False,0,5e-05,10
237,0.0002,0.000225,0.00012,0.00018,False,0,6e-05,12
238,0.0002,0.00023,0.00012,0.00018,False,0,6e-05,12
239,0.0002,0.000235,0.000115,0.000185,False,0,7e-05,14
240,0.0002,0.00024,0.000115,0.000185,False,0,7e-05,14
241,0.0002,0.000245,0.00011,0.000185,False,0,7.5e-05,15
242,0.0002,0.00025,0.00011,0.00019,False,0,8e-05,16
243,0.0002,0.000255,0.000115,0.00019,False,0,7.5e-05,15
244,0.0002,0.00026,0.00012,0.000185,False,0,6.5e-05,13
245,0.0002,0.000265,0.00013,0.00017,False,0,4e-05,8
246,0.0002,0.00027,0.00014,0.000145,False,0,5e-06,1
247,0.000205,0.00019,0.00015,0.000155,False,0,5e-06,1
248,0.000205,0.000195,0.00014,0.000165,False,0,2.5e-05,5
249,0.000205,0.0002,0.000135,0.000165,False,0,3e-05,6
250,0.000205,0.000205,0.00013,0.000165,False,0,3.5e-05,7
251,0.000205,0.00021,0.00013,0.00017,False,0,4e-05,8
252,0.000205,0.000215,0.00013,0.00017,False,0,4e-05,8
253,0.000205,0.00022,0.000125,0.000175,False,0,5e-05,10
254,0.000205,0.000225,0.00012,0.000175,False,0,5.5e-05,11
255,0.000205,0.00023,0.00012,0.00018,False,0,6e-05,12
256,0.000205,0.000235,0.000115,0.000185,False,0,7e-05,14
257,0.000205,0.00024,0.000115,0.000185,False,0,7e-05,14
258,0.000205,0.000245,0.000115,0.000185,False,0,7e-05,14
259,0.000205,0.00025,0.000115,0.00019,False,0,7.5e-05,15
260,0.000205,0.000255,0.000115,0.00019,False,0,7.5e-05,15
261,0.000205,0.00026,0.00013,0.000185,False,0,5.5e-05,11
262,0.000205,0.000265,0.00013,0.000175,False,0,4.5e-05,9
263,0.00021,0.00019,0.00015,0.00016,False,0,1e-05,2
264,0.00021,0.000195,0.00014,0.000165,False,0,2.5e-05,5
265,0.00021,0.0002,0.000135,0.000165,False,0,3e-05,6
266,0.00021,0.000205,0.00013,0.000165,False,0,3.5e-05,7
267,0.00021,0.00021,0.00013,0.00017,False,0,4e-05,8
268,0.00021,0.000215,0.00013,0.00017,False,0,4e-05,8
269,0.00021,0.00022,0.000125,0.000175,False,0,5e-05,10
270,0.00021,0.000225,0.00012,0.000175,False,0,5.5e-05,11
271,0.00021,0.00023,0.00012,0.00018,False,0,6e-05,12
272,0.00021,0.000235,0.00012,0.000185,False,0,6.5e-05,13
273,0.00021,0.00024,0.000115,0.000185,False,0,7e-05,14
274,0.00021,0.000245,0.000115,0.000185,False,0,7e-05,14
275,0.00021,0.00025,0.000115,0.00019,False,0,7.5e-05,15
276,0.00021,0.000255,0.000115,0.00019,False,0,7.5e-05,15
277,0.00021,0.00026,0.00013,0.000185,False,0,5.5e-05,11
278,0.00021,0.000265,0.00013,0.000175,True,1,4.5e-05,8
279,0.00021,0.00027,0.000165,0.00017,False,0,5e-06,1
280,0.000215,0.00019,0.00015,0.00016,False,0,1e-05,2
281,0.000215,0.000195,0.00014,0.000165,False,0,2.5e-05,5
282,0.000215,0.0002,0.00014,0.000165,False,0,2.5e-05,5
283,0.000215,0.000205,0.000135,0.000165,False,0,3e-05,6
284,0.000215,0.00021,0.00013,0.000165,False,0,3.5e-05,7
285,0.000215,0.000215,0.00013,0.00017,False,0,4e-05,8
286,0.000215,0.00022,0.00013,0.00017,False,0,4e-05,8
287,0.000215,0.000225,0.000125,0.000175,False,0,5e-05,10
288,0.000215,0.00023,0.00012,0.00018,False,0,6e-05,12
289,0.000215,0.000235,0.00012,0.000185,False,0,6.5e-05,13
290,0.000215,0.00024,0.000115,0.000185,False,0,7e-05,14
291,0.000215,0.000245,0.000115,0.000185,False,0,7e-05,14
292,0.000215,0.00025,0.000115,0.000185,False,0,7e-05,14
293,0.000215,0.000255,0.000115,0.000185,False,0,7e-05,14
294,0.000215,0.00026,0.00013,0.000185,True,1,5.5e-05,10
295,0.000215,0.000265,0.000155,0.000175,False,0,2e-05,4
296,0.000215,0.00027,0.000165,0.00017,False,0,5e-06,1
297,0.00022,0.000195,0.000145,0.000165,False,0,2e-05,4
298,0.00022,0.0002,0.000145,0.000165,False,0,2e-05,4
299,0.00022,0.000205,0.00014,0.000165,False,0,2.5e-05,5
300,0.00022,0.00021,0.000135,0.000165,False,0,3e-05,6
301,0.00022,0.000215,0.00013,0.00017,False,0,4e-05,8
302,0.00022,0.00022,0.00013,0.00017,False,0,4e-05,8
303,0.00022,0.000225,0.000125,0.00017,False,0,4.5e-05,9
304,0.00022,0.00023,0.000125,0.00017,False,0,4.5e-05,9
305,0.00022,0.000235,0.00012,0.00018,False,0,6e-05,12
306,0.00022,0.00024,0.00012,0.000185,False,0,6.5e-05,13
307,0.00022,0.000245,0.000115,0.000185,False,0,7e-05,14
308,0.00022,0.00025,0.000115,0.000185,False,0,7e-05,14
309,0.00022,0.000255,0.000115,0.000185,False,0,7e-05,14
310,0.00022,0.00026,0.000145,0.000185,False,0,4e-05,8
311,0.00022,0.000265,0.00016,0.000175,False,0,1.5e-05,3
312,0.000225,0.000195,0.00015,0.000165,False,0,1.5e-05,3
313,0.000225,0.0002,0.00015,0.000165,False,0,1.5e-05,3
314,0.000225,0.000205,0.00014,0.000155,False,0,1.5e-05,3
315,0.000225,0.00021,0.000135,0.000155,False,0,2e-05,4
316,0.000225,0.000215,0.000135,0.00016,False,0,2.5e-05,5
317,0.000225,0.00022,0.000135,0.000165,False,0,3e-05,6
318,0.000225,0.000225,0.000135,0.00017,False,0,3.5e-05,7
319,0.000225,0.00023,0.000125,0.00017,False,0,4.5e-05,9
320,0.000225,0.000235,0.00012,0.000175,False,0,5.5e-05,11
321,0.000225,0.00024,0.00012,0.000185,False,0,6.5e-05,13
322,0.000225,0.000245,0.00012,0.000185,False,0,6.5e-05,13
323,0.000225,0.00025,0.000115,0.000185,False,0,7e-05,14
324,0.000225,0.000255,0.000115,0.000185,False,0,7e-05,14
325,0.000225,0.00026,0.000115,0.000185,False,0,7e-05,14
326,0.00023,0.00021,0.00014,0.00015,False,0,1e-05,2
327,0.00023,0.000215,0.000135,0.00016,False,0,2.5e-05,5
328,0.00023,0.00022,0.000135,0.000165,False,0,3e-05,6
329,0.00023,0.000225,0.00014,0.00017,False,0,3e-05,6
330,0.00023,0.00023,0.000125,0.00017,False,0,4.5e-05,9
331,0.00023,0.000235,0.000125,0.000175,False,0,5e-05,10
332,0.00023,0.00024,0.00012,0.00018,False,0,6e-05,12
333,0.00023,0.000245,0.00012,0.000185,False,0,6.5e-05,13
334,0.00023,0.00025,0.000115,0.000185,False,0,7e-05,14
335,0.00023,0.000255,0.000115,0.000185,False,0,7e-05,14
336,0.00023,0.00026,0.000115,0.000185,False,0,7e-05,14
337,0.000235,0.000215,0.00014,0.000145,False,0,5e-06,1
338,0.000235,0.00022,0.00014,0.000155,False,0,1.5e-05,3
339,0.000235,0.000225,0.00014,0.000165,False,0,2.5e-05,5
340,0.000235,0.00023,0.00013,0.000165,False,0,3.5e-05,7
341,0.000235,0.000235,0.000125,0.000175,False,0,5e-05,10
342,0.000235,0.00024,0.000125,0.000175,False,0,5e-05,10
343,0.000235,0.000245,0.00012,0.00018,False,0,6e-05,12
344,0.000235,0.00025,0.000115,0.000185,False,0,7e-05,14
345,0.000235,0.000255,0.000115,0.000185,False,0,7e-05,14
346,0.000235,0.00026,0.000115,0.00018,False,0,6.5e-05,13
347,0.000235,0.000265,0.00014,0.000145,False,0,5e-06,1
348,0.00024,0.000225,0.00015,0.000155,False,0,5e-06,1
349,0.00024,0.00023,0.00014,0.00016,False,0,2e-05,4
